#{"t_start": 1759324266.3759675, "env_id": "CartPole-v1"}
r,l,t
9.0,9,395.608144
9.0,9,395.615336
10.0,10,395.627711
11.0,11,395.635571
9.0,9,395.646514
10.0,10,395.653742
10.0,10,395.665522
10.0,10,395.673679
9.0,9,395.681817
9.0,9,395.691985
8.0,8,395.698756
10.0,10,395.706403
9.0,9,395.712963
9.0,9,395.723098
8.0,8,395.730984
8.0,8,395.739245
10.0,10,395.747922
8.0,8,395.754626
8.0,8,395.764254
8.0,8,395.772123
9.0,9,395.779342
8.0,8,395.788563
9.0,9,395.799285
10.0,10,395.808432
10.0,10,395.819148
10.0,10,395.827812
8.0,8,395.835591
10.0,10,395.845964
10.0,10,395.854658
10.0,10,395.864898
10.0,10,395.873821
10.0,10,395.884543
8.0,8,395.891646
10.0,10,395.899275
10.0,10,395.910782
10.0,10,395.917751
8.0,8,395.923864
10.0,10,395.935432
10.0,10,395.943142
10.0,10,395.954005
10.0,10,395.961625
9.0,9,395.969489
10.0,10,395.979887
10.0,10,395.98809
10.0,10,395.999803
11.0,11,396.009463
9.0,9,396.0156
10.0,10,396.025766
10.0,10,396.035742
10.0,10,396.044373
10.0,10,396.055511
8.0,8,396.063837
9.0,9,396.070099
8.0,8,396.077813
9.0,9,396.086386
10.0,10,396.095277
10.0,10,396.10377
9.0,9,396.112415
10.0,10,396.119698
10.0,10,396.129835
10.0,10,396.136112
9.0,9,396.144345
9.0,9,396.154702
10.0,10,396.161811
10.0,10,396.171602
10.0,10,396.179308
10.0,10,396.18889
8.0,8,396.195734
9.0,9,396.202335
9.0,9,396.210978
10.0,10,396.22068
10.0,10,396.22835
10.0,10,396.238287
8.0,8,396.243837
8.0,8,396.251411
8.0,8,396.259472
9.0,9,396.267591
10.0,10,396.275244
10.0,10,396.284978
10.0,10,396.29217
9.0,9,396.302131
8.0,8,396.307671
9.0,9,396.315611
9.0,9,396.32232
9.0,9,396.331575
10.0,10,396.341398
10.0,10,396.348972
9.0,9,396.359268
10.0,10,396.36538
11.0,11,396.376083
10.0,10,396.38434
10.0,10,396.395139
9.0,9,396.402736
8.0,8,396.409803
10.0,10,396.419542
10.0,10,396.427298
12.0,12,396.437023
9.0,9,396.444093
9.0,9,396.454733
8.0,8,396.462103
8.0,8,396.467687
9.0,9,396.476577
8.0,8,396.483827
10.0,10,396.490981
10.0,10,396.500798
9.0,9,396.508478
9.0,9,396.51556
10.0,10,396.525401
8.0,8,396.533219
8.0,8,396.539926
9.0,9,396.546592
10.0,10,396.556293
10.0,10,396.563916
9.0,9,396.571064
9.0,9,396.581222
9.0,9,396.589392
8.0,8,396.595792
10.0,10,396.602105
9.0,9,396.612384
10.0,10,396.620006
9.0,9,396.627831
8.0,8,396.635083
9.0,9,396.643687
11.0,11,396.651743
9.0,9,396.663039
8.0,8,396.669653
11.0,11,396.676884
13.0,13,396.689362
10.0,10,396.697209
10.0,10,396.706356
11.0,11,396.715461
9.0,9,396.723921
9.0,9,396.731547
9.0,9,396.738107
10.0,10,396.74832
12.0,12,396.758572
8.0,8,396.765902
10.0,10,396.775098
8.0,8,396.782256
10.0,10,396.791098
10.0,10,396.798349
11.0,11,396.807579
9.0,9,396.814788
9.0,9,396.820888
10.0,10,396.831186
10.0,10,396.838825
9.0,9,396.848495
10.0,10,396.856232
9.0,9,396.86334
10.0,10,396.872154
9.0,9,396.877776
10.0,10,396.88924
10.0,10,396.897434
9.0,9,396.905194
9.0,9,396.915826
11.0,11,396.923709
10.0,10,396.934009
9.0,9,396.941189
10.0,10,396.950403
10.0,10,396.959103
10.0,10,396.967741
8.0,8,396.976456
10.0,10,396.984755
8.0,8,396.99285
9.0,9,397.001752
9.0,9,397.009826
10.0,10,397.016938
10.0,10,397.028314
9.0,9,397.035552
10.0,10,397.043165
9.0,9,397.052474
10.0,10,397.061128
12.0,12,397.072956
9.0,9,397.081102
10.0,10,397.090928
9.0,9,397.098073
9.0,9,397.106101
9.0,9,397.11467
10.0,10,397.12145
9.0,9,397.129087
11.0,11,397.138211
11.0,11,397.149445
9.0,9,397.157186
9.0,9,397.164789
9.0,9,397.174892
9.0,9,397.183131
10.0,10,397.190696
10.0,10,397.199884
9.0,9,397.207
10.0,10,397.218765
10.0,10,397.225154
9.0,9,397.233224
9.0,9,397.242318
9.0,9,397.249514
8.0,8,397.256843
10.0,10,397.262992
9.0,9,397.273168
8.0,8,397.279284
9.0,9,397.285855
9.0,9,397.293152
10.0,10,397.302366
11.0,11,397.309381
8.0,8,397.316993
9.0,9,397.326497
10.0,10,397.334185
9.0,9,397.342415
9.0,9,397.352146
10.0,10,397.359783
9.0,9,397.364714
10.0,10,397.374524
10.0,10,397.382149
10.0,10,397.392482
8.0,8,397.400169
9.0,9,397.406948
9.0,9,397.41456
10.0,10,397.424252
10.0,10,397.433409
9.0,9,397.440981
10.0,10,397.448072
10.0,10,397.45711
9.0,9,397.46543
10.0,10,397.473064
10.0,10,397.482976
9.0,9,397.489653
9.0,9,397.497244
9.0,9,397.505831
9.0,9,397.513465
10.0,10,397.520151
9.0,9,397.527706
11.0,11,397.535409
8.0,8,397.543074
9.0,9,397.553768
9.0,9,397.561877
10.0,10,397.57015
10.0,10,397.579902
10.0,10,397.587759
9.0,9,397.597927
9.0,9,397.605172
9.0,9,397.614341
9.0,9,397.620716
8.0,8,397.626264
10.0,10,397.63754
11.0,11,397.645778
10.0,10,397.655291
9.0,9,397.661474
8.0,8,397.669766
10.0,10,397.680037
10.0,10,397.687342
10.0,10,397.697695
9.0,9,397.704347
9.0,9,397.713133
9.0,9,397.721873
10.0,10,397.730001
8.0,8,397.736169
11.0,11,397.747651
9.0,9,397.7549
9.0,9,397.763085
9.0,9,397.771075
10.0,10,397.779404
11.0,11,397.789659
9.0,9,397.796913
10.0,10,397.807367
10.0,10,397.815026
8.0,8,397.821125
9.0,9,397.828734
9.0,9,397.838446
10.0,10,397.847668
9.0,9,397.857205
9.0,9,397.868911
10.0,10,397.876367
10.0,10,397.889367
9.0,9,397.898471
10.0,10,397.907123
11.0,11,397.919374
9.0,9,397.928064
10.0,10,397.936718
10.0,10,397.944916
10.0,10,397.95469
9.0,9,397.961914
10.0,10,397.971187
10.0,10,397.979174
8.0,8,397.986763
9.0,9,397.99341
10.0,10,398.003681
9.0,9,398.010557
9.0,9,398.017771
10.0,10,398.026166
10.0,10,398.033822
11.0,11,398.042613
9.0,9,398.050693
9.0,9,398.061125
10.0,10,398.068769
11.0,11,398.07998
12.0,12,398.089204
9.0,9,398.096342
10.0,10,398.107961
11.0,11,398.115267
12.0,12,398.125025
10.0,10,398.135403
10.0,10,398.14318
10.0,10,398.153953
10.0,10,398.161048
10.0,10,398.171948
8.0,8,398.178529
8.0,8,398.186291
9.0,9,398.194496
10.0,10,398.203736
9.0,9,398.210335
10.0,10,398.219601
8.0,8,398.225743
10.0,10,398.235889
10.0,10,398.242792
10.0,10,398.252975
8.0,8,398.259741
8.0,8,398.268395
10.0,10,398.27549
10.0,10,398.285147
10.0,10,398.292206
9.0,9,398.299324
9.0,9,398.309188
10.0,10,398.317354
9.0,9,398.328273
9.0,9,398.334928
8.0,8,398.342848
8.0,8,398.349424
9.0,9,398.357718
10.0,10,398.368397
9.0,9,398.376915
10.0,10,398.385045
10.0,10,398.394769
9.0,9,398.403002
9.0,9,398.409263
8.0,8,398.416509
9.0,9,398.427234
10.0,10,398.435143
8.0,8,398.441046
8.0,8,398.449329
8.0,8,398.456039
14.0,14,398.469807
10.0,10,398.477638
11.0,11,398.487218
9.0,9,398.494359
10.0,10,398.505493
13.0,13,398.517347
10.0,10,398.525081
10.0,10,398.534748
8.0,8,398.542377
9.0,9,398.549507
9.0,9,398.556675
8.0,8,398.563464
9.0,9,398.573652
8.0,8,398.581893
10.0,10,398.589632
10.0,10,398.599777
10.0,10,398.608616
8.0,8,398.61533
9.0,9,398.622566
10.0,10,398.632149
10.0,10,398.63943
10.0,10,398.649698
9.0,9,398.656815
9.0,9,398.66495
9.0,9,398.675185
9.0,9,398.682353
10.0,10,398.691006
10.0,10,398.700754
10.0,10,398.708441
9.0,9,398.717044
9.0,9,398.724209
10.0,10,398.732965
9.0,9,398.742342
9.0,9,398.749903
9.0,9,398.757993
10.0,10,398.767613
9.0,9,398.776033
9.0,9,398.783182
10.0,10,398.793567
8.0,8,398.801255
12.0,12,398.810422
10.0,10,398.819618
12.0,12,398.82784
8.0,8,398.836012
10.0,10,398.846161
13.0,13,398.857552
9.0,9,398.866369
10.0,10,398.877192
10.0,10,398.884799
9.0,9,398.893532
11.0,11,398.904987
10.0,10,398.9137
10.0,10,398.921337
8.0,8,398.93002
10.0,10,398.940219
10.0,10,398.947337
10.0,10,398.956549
10.0,10,398.963993
10.0,10,398.975221
9.0,9,398.983806
9.0,9,398.989398
9.0,9,398.998339
9.0,9,399.009131
10.0,10,399.017336
10.0,10,399.026651
8.0,8,399.033791
10.0,10,399.041078
9.0,9,399.047767
13.0,13,399.061589
9.0,9,399.069123
9.0,9,399.07674
10.0,10,399.087457
10.0,10,399.09511
9.0,9,399.104481
10.0,10,399.113628
9.0,9,399.120893
9.0,9,399.128556
9.0,9,399.137701
9.0,9,399.145308
9.0,9,399.152586
9.0,9,399.159344
9.0,9,399.170193
10.0,10,399.178276
10.0,10,399.187049
10.0,10,399.195997
10.0,10,399.205121
8.0,8,399.212359
10.0,10,399.221063
9.0,9,399.229353
9.0,9,399.237961
10.0,10,399.245305
10.0,10,399.255994
9.0,9,399.263091
10.0,10,399.273129
9.0,9,399.282758
9.0,9,399.289821
11.0,11,399.299724
8.0,8,399.307537
9.0,9,399.314666
9.0,9,399.322449
10.0,10,399.33265
10.0,10,399.340755
10.0,10,399.350331
10.0,10,399.357974
10.0,10,399.367191
9.0,9,399.374324
9.0,9,399.382992
9.0,9,399.38914
10.0,10,399.400062
8.0,8,399.407307
9.0,9,399.414709
10.0,10,399.42338
9.0,9,399.431556
9.0,9,399.438943
10.0,10,399.447703
10.0,10,399.455344
9.0,9,399.462582
10.0,10,399.472329
10.0,10,399.480485
10.0,10,399.491403
10.0,10,399.498688
10.0,10,399.507822
9.0,9,399.513974
9.0,9,399.522151
8.0,8,399.529922
10.0,10,399.540755
11.0,11,399.550928
9.0,9,399.557073
10.0,10,399.566914
9.0,9,399.577028
8.0,8,399.584236
8.0,8,399.590811
9.0,9,399.596923
10.0,10,399.605058
10.0,10,399.615207
9.0,9,399.6233
10.0,10,399.633942
9.0,9,399.641031
11.0,11,399.651965
10.0,10,399.659102
10.0,10,399.669134
12.0,12,399.680944
11.0,11,399.689587
9.0,9,399.69942
10.0,10,399.707693
9.0,9,399.714314
9.0,9,399.72457
9.0,9,399.732221
10.0,10,399.739758
12.0,12,399.749477
11.0,11,399.759796
10.0,10,399.770083
10.0,10,399.777699
9.0,9,399.786005
9.0,9,399.795928
9.0,9,399.802645
9.0,9,399.809247
9.0,9,399.816405
11.0,11,399.826584
9.0,9,399.834303
9.0,9,399.844018
10.0,10,399.852688
9.0,9,399.859802
9.0,9,399.86846
10.0,10,399.87612
9.0,9,399.884374
9.0,9,399.894146
10.0,10,399.900658
9.0,9,399.908203
10.0,10,399.918329
9.0,9,399.92499
10.0,10,399.93509
12.0,12,399.943943
10.0,10,399.95311
9.0,9,399.960475
13.0,13,399.972579
11.0,11,399.981322
9.0,9,399.990689
10.0,10,399.997977
10.0,10,400.008153
9.0,9,400.016297
9.0,9,400.022469
9.0,9,400.031331
9.0,9,400.039556
10.0,10,400.046129
11.0,11,400.056834
12.0,12,400.068178
9.0,9,400.075801
10.0,10,400.084093
9.0,9,400.091727
10.0,10,400.099339
9.0,9,400.109423
10.0,10,400.11602
10.0,10,400.127348
9.0,9,400.135461
8.0,8,400.141003
9.0,9,400.149811
9.0,9,400.156905
9.0,9,400.167342
9.0,9,400.174999
9.0,9,400.182125
11.0,11,400.193846
8.0,8,400.201515
9.0,9,400.208336
9.0,9,400.21491
10.0,10,400.225374
10.0,10,400.233572
10.0,10,400.241247
9.0,9,400.249884
9.0,9,400.257229
10.0,10,400.266311
8.0,8,400.27347
10.0,10,400.280828
10.0,10,400.291612
9.0,9,400.300401
9.0,9,400.306539
9.0,9,400.316847
8.0,8,400.32449
9.0,9,400.332104
10.0,10,400.340291
8.0,8,400.345915
9.0,9,400.356232
9.0,9,400.365237
10.0,10,400.372843
10.0,10,400.383157
10.0,10,400.390594
9.0,9,400.399757
9.0,9,400.408503
8.0,8,400.414656
10.0,10,400.423003
9.0,9,400.432608
10.0,10,400.439718
9.0,9,400.448426
10.0,10,400.458701
10.0,10,400.466501
9.0,9,400.476081
9.0,9,400.483133
9.0,9,400.491938
9.0,9,400.498539
8.0,8,400.50566
8.0,8,400.51288
10.0,10,400.523563
9.0,9,400.530873
9.0,9,400.536474
9.0,9,400.547272
9.0,9,400.554526
8.0,8,400.561842
10.0,10,400.567913
9.0,9,400.577223
11.0,11,400.585587
10.0,10,400.596543
9.0,9,400.602629
9.0,9,400.609723
8.0,8,400.618093
10.0,10,400.627751
10.0,10,400.635458
10.0,10,400.644237
10.0,10,400.652884
9.0,9,400.663599
11.0,11,400.670867
10.0,10,400.680963
10.0,10,400.68765
9.0,9,400.697313
9.0,9,400.705474
9.0,9,400.711559
8.0,8,400.717547
9.0,9,400.725002
10.0,10,400.735291
9.0,9,400.742939
9.0,9,400.75008
9.0,9,400.75973
10.0,10,400.766364
9.0,9,400.77403
9.0,9,400.784876
9.0,9,400.792123
8.0,8,400.79981
10.0,10,400.807518
10.0,10,400.817331
10.0,10,400.825
9.0,9,400.834074
8.0,8,400.841138
10.0,10,400.84948
11.0,11,400.859582
9.0,9,400.867215
9.0,9,400.873488
10.0,10,400.884788
10.0,10,400.89286
9.0,9,400.901471
8.0,8,400.907595
9.0,9,400.91637
9.0,9,400.923035
10.0,10,400.933242
8.0,8,400.940817
12.0,12,400.951989
8.0,8,400.959542
9.0,9,400.965222
10.0,10,400.97179
10.0,10,400.983716
10.0,10,400.991384
9.0,9,401.001649
10.0,10,401.008395
10.0,10,401.019246
9.0,9,401.026807
13.0,13,401.037526
10.0,10,401.047263
10.0,10,401.056009
9.0,9,401.06314
9.0,9,401.073302
10.0,10,401.08152
9.0,9,401.089883
10.0,10,401.09956
9.0,9,401.106899
10.0,10,401.117323
10.0,10,401.124439
10.0,10,401.134138
8.0,8,401.141913
10.0,10,401.149572
8.0,8,401.157008
9.0,9,401.164897
9.0,9,401.175079
9.0,9,401.183314
10.0,10,401.19087
9.0,9,401.200764
10.0,10,401.208994
10.0,10,401.218598
9.0,9,401.225679
10.0,10,401.233449
8.0,8,401.240171
9.0,9,401.249496
8.0,8,401.256699
9.0,9,401.26384
9.0,9,401.271033
11.0,11,401.280982
10.0,10,401.289407
8.0,8,401.296979
10.0,10,401.305604
9.0,9,401.31379
10.0,10,401.324025
9.0,9,401.331199
10.0,10,401.339267
9.0,9,401.349225
10.0,10,401.355839
9.0,9,401.364094
9.0,9,401.374207
10.0,10,401.382338
8.0,8,401.387409
9.0,9,401.396196
11.0,11,401.404392
10.0,10,401.415676
9.0,9,401.422304
9.0,9,401.42959
10.0,10,401.439328
10.0,10,401.449339
11.0,11,401.458911
8.0,8,401.465546
10.0,10,401.473317
9.0,9,401.482984
10.0,10,401.491608
9.0,9,401.499238
9.0,9,401.508591
10.0,10,401.515756
8.0,8,401.522441
9.0,9,401.530175
9.0,9,401.538769
9.0,9,401.546457
9.0,9,401.553297
9.0,9,401.559364
10.0,10,401.570716
9.0,9,401.577877
10.0,10,401.587127
11.0,11,401.595343
9.0,9,401.604096
8.0,8,401.61083
9.0,9,401.619434
10.0,10,401.625988
8.0,8,401.633748
9.0,9,401.644525
10.0,10,401.650689
8.0,8,401.657775
8.0,8,401.665993
9.0,9,401.67314
8.0,8,401.680907
9.0,9,401.690015
9.0,9,401.697716
10.0,10,401.704998
9.0,9,401.715189
8.0,8,401.722136
10.0,10,401.72983
9.0,9,401.737454
9.0,9,401.747081
10.0,10,401.754657
9.0,9,401.762595
10.0,10,401.772485
10.0,10,401.779999
11.0,11,401.789845
10.0,10,401.800182
10.0,10,401.807518
9.0,9,401.814187
10.0,10,401.823779
11.0,11,401.833912
10.0,10,401.840003
9.0,9,401.848994
10.0,10,401.857644
8.0,8,401.865064
9.0,9,401.871705
9.0,9,401.879305
9.0,9,401.889488
10.0,10,401.896874
9.0,9,401.905753
10.0,10,401.915919
10.0,10,401.924104
9.0,9,401.933259
9.0,9,401.940021
10.0,10,401.947697
9.0,9,401.958542
9.0,9,401.965668
10.0,10,401.973958
10.0,10,401.98469
10.0,10,401.991781
8.0,8,401.999848
10.0,10,402.008182
10.0,10,402.016399
9.0,9,402.026124
9.0,9,402.03317
10.0,10,402.040864
10.0,10,402.050501
10.0,10,402.058078
9.0,9,402.068789
10.0,10,402.076437
10.0,10,402.086305
9.0,9,402.091987
8.0,8,402.099157
10.0,10,402.106538
10.0,10,402.116669
10.0,10,402.124123
10.0,10,402.134286
11.0,11,402.143095
9.0,9,402.15017
10.0,10,402.157864
9.0,9,402.166484
10.0,10,402.175889
9.0,9,402.183634
9.0,9,402.191323
9.0,9,402.200755
10.0,10,402.2075
10.0,10,402.217236
9.0,9,402.223346
10.0,10,402.234109
8.0,8,402.241698
9.0,9,402.249419
8.0,8,402.256075
9.0,9,402.263202
10.0,10,402.274024
9.0,9,402.281607
10.0,10,402.288733
9.0,9,402.297538
8.0,8,402.305813
10.0,10,402.313914
11.0,11,402.324134
9.0,9,402.331714
8.0,8,402.340132
10.0,10,402.350754
9.0,9,402.358382
8.0,8,402.365023
10.0,10,402.373482
8.0,8,402.379636
11.0,11,402.389976
10.0,10,402.400894
9.0,9,402.407949
9.0,9,402.415637
9.0,9,402.423751
8.0,8,402.431423
10.0,10,402.440172
10.0,10,402.447778
10.0,10,402.457927
11.0,11,402.468613
9.0,9,402.475258
9.0,9,402.481981
9.0,9,402.4896
9.0,9,402.500216
9.0,9,402.506853
11.0,11,402.518003
9.0,9,402.525552
10.0,10,402.533455
10.0,10,402.543596
9.0,9,402.551717
10.0,10,402.561031
10.0,10,402.568376
10.0,10,402.579283
10.0,10,402.586368
9.0,9,402.593607
11.0,11,402.604537
10.0,10,402.614332
9.0,9,402.621976
8.0,8,402.629179
9.0,9,402.637731
10.0,10,402.646625
10.0,10,402.653686
10.0,10,402.664246
10.0,10,402.671926
10.0,10,402.681015
10.0,10,402.689636
9.0,9,402.696261
10.0,10,402.705256
10.0,10,402.712945
10.0,10,402.722309
9.0,9,402.728953
10.0,10,402.739129
9.0,9,402.746275
10.0,10,402.752954
9.0,9,402.763785
10.0,10,402.770946
8.0,8,402.778183
10.0,10,402.788314
8.0,8,402.796377
10.0,10,402.802994
10.0,10,402.813163
10.0,10,402.821251
10.0,10,402.831551
10.0,10,402.839728
10.0,10,402.850904
9.0,9,402.857966
8.0,8,402.865092
10.0,10,402.875092
9.0,9,402.88373
9.0,9,402.893007
10.0,10,402.901976
9.0,9,402.912726
9.0,9,402.919426
8.0,8,402.928352
10.0,10,402.936552
10.0,10,402.946667
10.0,10,402.954818
9.0,9,402.96549
10.0,10,402.974203
9.0,9,402.982576
9.0,9,402.992052
10.0,10,403.002335
9.0,9,403.009925
9.0,9,403.020074
12.0,12,403.030747
8.0,8,403.037851
9.0,9,403.045024
9.0,9,403.051616
10.0,10,403.061862
9.0,9,403.06901
10.0,10,403.077353
10.0,10,403.088198
10.0,10,403.095811
10.0,10,403.1076
11.0,11,403.117927
9.0,9,403.125696
9.0,9,403.133917
10.0,10,403.143736
10.0,10,403.152291
10.0,10,403.164252
10.0,10,403.172016
10.0,10,403.183384
9.0,9,403.190479
9.0,9,403.198178
10.0,10,403.207871
9.0,9,403.214447
9.0,9,403.22158
8.0,8,403.227904
10.0,10,403.239786
10.0,10,403.246045
9.0,9,403.25521
10.0,10,403.263964
9.0,9,403.27165
10.0,10,403.280903
10.0,10,403.289117
10.0,10,403.299896
10.0,10,403.308244
8.0,8,403.314862
9.0,9,403.322558
8.0,8,403.329693
10.0,10,403.340461
10.0,10,403.348611
10.0,10,403.359609
10.0,10,403.366435
9.0,9,403.376979
9.0,9,403.383574
8.0,8,403.391707
10.0,10,403.399679
9.0,9,403.409276
9.0,9,403.415419
9.0,9,403.424767
9.0,9,403.431424
10.0,10,403.440685
10.0,10,403.448238
10.0,10,403.458449
10.0,10,403.468219
11.0,11,403.476984
8.0,8,403.483578
9.0,9,403.49163
8.0,8,403.498857
10.0,10,403.508315
10.0,10,403.516503
10.0,10,403.52517
10.0,10,403.53223
9.0,9,403.543522
8.0,8,403.550208
9.0,9,403.557614
8.0,8,403.565196
8.0,8,403.571772
9.0,9,403.578471
12.0,12,403.588885
9.0,9,403.596072
10.0,10,403.606244
12.0,12,403.617974
10.0,10,403.626146
10.0,10,403.637982
10.0,10,403.646217
10.0,10,403.657844
9.0,9,403.666486
9.0,9,403.675092
9.0,9,403.686577
9.0,9,403.69519
8.0,8,403.703494
9.0,9,403.711667
10.0,10,403.724192
9.0,9,403.732794
10.0,10,403.739848
10.0,10,403.750081
9.0,9,403.757762
9.0,9,403.765322
9.0,9,403.775487
10.0,10,403.782798
10.0,10,403.794757
10.0,10,403.80294
10.0,10,403.813426
11.0,11,403.820637
10.0,10,403.829285
8.0,8,403.837856
9.0,9,403.845469
10.0,10,403.85607
8.0,8,403.863223
8.0,8,403.869396
9.0,9,403.876707
10.0,10,403.882893
11.0,11,403.893019
10.0,10,403.903222
10.0,10,403.910509
10.0,10,403.923298
9.0,9,403.929385
9.0,9,403.937174
9.0,9,403.944318
10.0,10,403.954619
9.0,9,403.9633
10.0,10,403.972169
8.0,8,403.98138
9.0,9,403.988285
10.0,10,403.995909
11.0,11,404.006824
9.0,9,404.013885
8.0,8,404.020999
10.0,10,404.029703
9.0,9,404.037978
10.0,10,404.046803
10.0,10,404.055738
10.0,10,404.065365
13.0,13,404.077076
9.0,9,404.084874
11.0,11,404.094128
9.0,9,404.10026
9.0,9,404.109043
10.0,10,404.118301
9.0,9,404.127046
9.0,9,404.134646
9.0,9,404.144244
9.0,9,404.150898
9.0,9,404.157499
10.0,10,404.167147
9.0,9,404.174398
9.0,9,404.182864
11.0,11,404.191589
10.0,10,404.199345
9.0,9,404.209053
10.0,10,404.216836
9.0,9,404.224064
10.0,10,404.233263
10.0,10,404.241886
9.0,9,404.251101
9.0,9,404.257174
8.0,8,404.264394
10.0,10,404.271982
9.0,9,404.2851
10.0,10,404.296481
10.0,10,404.309354
10.0,10,404.320697
8.0,8,404.332932
10.0,10,404.359527
9.0,9,404.368134
10.0,10,404.377883
10.0,10,404.391378
8.0,8,404.400168
8.0,8,404.411397
9.0,9,404.422305
8.0,8,404.432636
11.0,11,404.44264
9.0,9,404.450488
9.0,9,404.457563
10.0,10,404.468155
9.0,9,404.47482
10.0,10,404.486391
9.0,9,404.494063
10.0,10,404.504065
10.0,10,404.513841
10.0,10,404.522965
8.0,8,404.530066
11.0,11,404.540683
10.0,10,404.549051
10.0,10,404.556484
9.0,9,404.564044
10.0,10,404.574579
9.0,9,404.584483
9.0,9,404.592772
10.0,10,404.603548
10.0,10,404.610845
12.0,12,404.621079
8.0,8,404.627117
9.0,9,404.637765
10.0,10,404.647055
11.0,11,404.658279
9.0,9,404.666835
9.0,9,404.67452
10.0,10,404.683361
10.0,10,404.69201
10.0,10,404.70137
9.0,9,404.709259
10.0,10,404.718951
8.0,8,404.726547
10.0,10,404.734936
10.0,10,404.745848
10.0,10,404.752965
10.0,10,404.762898
10.0,10,404.771102
10.0,10,404.780447
10.0,10,404.789546
8.0,8,404.796717
8.0,8,404.803941
10.0,10,404.814082
9.0,9,404.821303
10.0,10,404.827445
9.0,9,404.838017
8.0,8,404.846672
11.0,11,404.85534
10.0,10,404.864994
10.0,10,404.874135
9.0,9,404.881816
9.0,9,404.889348
10.0,10,404.899154
10.0,10,404.908982
10.0,10,404.916711
10.0,10,404.925822
9.0,9,404.932897
9.0,9,404.941609
8.0,8,404.948795
9.0,9,404.958856
9.0,9,404.96552
11.0,11,404.974706
10.0,10,404.982423
9.0,9,404.989486
9.0,9,404.999197
10.0,10,405.007618
9.0,9,405.01524
9.0,9,405.025392
10.0,10,405.03262
11.0,11,405.043453
10.0,10,405.051216
10.0,10,405.061445
9.0,9,405.069506
8.0,8,405.077124
10.0,10,405.086905
9.0,9,405.094644
10.0,10,405.103255
8.0,8,405.110572
10.0,10,405.119657
9.0,9,405.128532
11.0,11,405.136861
9.0,9,405.145055
11.0,11,405.154749
9.0,9,405.161016
10.0,10,405.172992
9.0,9,405.180565
9.0,9,405.186713
9.0,9,405.193951
10.0,10,405.205286
9.0,9,405.211889
9.0,9,405.219504
10.0,10,405.229104
10.0,10,405.236868
10.0,10,405.24616
10.0,10,405.253247
9.0,9,405.263743
10.0,10,405.269848
9.0,9,405.276963
10.0,10,405.287152
8.0,8,405.294575
9.0,9,405.301804
10.0,10,405.311531
9.0,9,405.319226
10.0,10,405.325317
9.0,9,405.336525
10.0,10,405.34374
8.0,8,405.350305
9.0,9,405.358378
10.0,10,405.367038
9.0,9,405.372555
9.0,9,405.379859
10.0,10,405.389211
9.0,9,405.397971
8.0,8,405.406264
8.0,8,405.413971
9.0,9,405.420681
8.0,8,405.427904
11.0,11,405.439392
9.0,9,405.446051
10.0,10,405.456772
9.0,9,405.46287
10.0,10,405.47361
8.0,8,405.481254
9.0,9,405.487909
10.0,10,405.495582
9.0,9,405.505988
8.0,8,405.513092
9.0,9,405.520207
9.0,9,405.528805
11.0,11,405.539266
10.0,10,405.547381
9.0,9,405.556037
8.0,8,405.564103
8.0,8,405.571166
9.0,9,405.57826
8.0,8,405.58582
10.0,10,405.593402
9.0,9,405.603652
8.0,8,405.610761
9.0,9,405.61786
9.0,9,405.625094
10.0,10,405.634929
9.0,9,405.643146
10.0,10,405.649263
9.0,9,405.659495
10.0,10,405.66791
9.0,9,405.676523
10.0,10,405.686709
10.0,10,405.694924
10.0,10,405.70528
9.0,9,405.711406
11.0,11,405.721562
9.0,9,405.730224
8.0,8,405.737507
9.0,9,405.745149
10.0,10,405.755264
9.0,9,405.764627
10.0,10,405.773258
10.0,10,405.779858
10.0,10,405.790008
10.0,10,405.797455
9.0,9,405.804087
10.0,10,405.814411
9.0,9,405.820567
10.0,10,405.830314
9.0,9,405.837436
9.0,9,405.844693
11.0,11,405.853854
8.0,8,405.86095
11.0,11,405.871253
10.0,10,405.878874
10.0,10,405.889235
10.0,10,405.896838
10.0,10,405.906678
9.0,9,405.912821
9.0,9,405.920771
10.0,10,405.931125
10.0,10,405.938506
9.0,9,405.945107
10.0,10,405.955276
10.0,10,405.962904
10.0,10,405.972612
9.0,9,405.98034
8.0,8,405.988516
9.0,9,405.995675
9.0,9,406.00524
9.0,9,406.011875
10.0,10,406.019528
10.0,10,406.030131
9.0,9,406.037225
10.0,10,406.046001
10.0,10,406.054695
9.0,9,406.061237
10.0,10,406.072619
10.0,10,406.080355
10.0,10,406.089449
11.0,11,406.100296
9.0,9,406.106519
10.0,10,406.114098
9.0,9,406.123713
11.0,11,406.131061
10.0,10,406.141221
9.0,9,406.148343
10.0,10,406.156984
9.0,9,406.164793
9.0,9,406.172352
9.0,9,406.179056
8.0,8,406.187876
9.0,9,406.197058
9.0,9,406.205229
8.0,8,406.212525
9.0,9,406.219604
8.0,8,406.226164
11.0,11,406.236377
10.0,10,406.243969
9.0,9,406.252091
10.0,10,406.260262
11.0,11,406.270009
11.0,11,406.281312
10.0,10,406.288967
10.0,10,406.299492
10.0,10,406.306571
10.0,10,406.318216
9.0,9,406.326221
10.0,10,406.335104
10.0,10,406.348401
9.0,9,406.358056
9.0,9,406.366576
10.0,10,406.376495
9.0,9,406.383741
9.0,9,406.391445
9.0,9,406.403073
