#{"t_start": 1759322566.9617226, "env_id": "CartPole-v1"}
r,l,t
13.0,13,232.108773
13.0,13,232.116451
14.0,14,232.125208
15.0,15,232.137424
16.0,16,232.147613
15.0,15,232.157907
15.0,15,232.167717
14.0,14,232.177322
16.0,16,232.189187
15.0,15,232.200133
15.0,15,232.208856
15.0,15,232.21759
13.0,13,232.229383
16.0,16,232.241226
13.0,13,232.2484
14.0,14,232.25763
15.0,15,232.266937
15.0,15,232.276668
15.0,15,232.288621
16.0,16,232.299035
15.0,15,232.307163
14.0,14,232.316741
13.0,13,232.324977
14.0,14,232.335326
16.0,16,232.3439
15.0,15,232.353112
14.0,14,232.361896
16.0,16,232.373828
13.0,13,232.383018
16.0,16,232.394876
15.0,15,232.405615
12.0,12,232.412922
13.0,13,232.421683
14.0,14,232.431488
17.0,17,232.441234
15.0,15,232.451588
14.0,14,232.459269
13.0,13,232.468059
15.0,15,232.47882
13.0,13,232.487601
15.0,15,232.499394
15.0,15,232.509977
14.0,14,232.519197
14.0,14,232.528602
16.0,16,232.538227
15.0,15,232.548339
17.0,17,232.55859
13.0,13,232.568324
15.0,15,232.578959
12.0,12,232.58667
15.0,15,232.598598
14.0,14,232.607367
16.0,16,232.618108
12.0,12,232.626932
13.0,13,232.634229
14.0,14,232.642877
17.0,17,232.654708
13.0,13,232.663522
17.0,17,232.674699
14.0,14,232.682417
12.0,12,232.6901
12.0,12,232.697399
16.0,16,232.70709
15.0,15,232.717302
15.0,15,232.726858
13.0,13,232.735538
14.0,14,232.745827
14.0,14,232.755033
12.0,12,232.763116
13.0,13,232.771717
18.0,18,232.784936
14.0,14,232.793805
14.0,14,232.803076
14.0,14,232.811843
15.0,15,232.82413
18.0,18,232.834308
15.0,15,232.844474
14.0,14,232.85326
15.0,15,232.862643
13.0,13,232.871215
18.0,18,232.881789
13.0,13,232.889365
16.0,16,232.901286
14.0,14,232.910527
17.0,17,232.921078
17.0,17,232.929896
15.0,15,232.941255
13.0,13,232.949498
14.0,14,232.958102
14.0,14,232.966472
15.0,15,232.977029
17.0,17,232.987291
18.0,18,233.000571
16.0,16,233.011873
16.0,16,233.023181
16.0,16,233.035067
16.0,16,233.046079
14.0,14,233.053761
16.0,16,233.06514
15.0,15,233.076501
16.0,16,233.08572
15.0,15,233.096863
15.0,15,233.106713
16.0,16,233.116506
19.0,19,233.126865
20.0,20,233.138667
16.0,16,233.149435
18.0,18,233.161727
14.0,14,233.169402
15.0,15,233.179688
17.0,17,233.190131
17.0,17,233.204531
14.0,14,233.212121
19.0,19,233.224115
15.0,15,233.233361
17.0,17,233.245179
14.0,14,233.254607
16.0,16,233.26534
15.0,15,233.27569
15.0,15,233.286015
16.0,16,233.297816
18.0,18,233.309626
20.0,20,233.322003
19.0,19,233.334785
17.0,17,233.343999
16.0,16,233.354791
15.0,15,233.363485
14.0,14,233.374284
14.0,14,233.384631
16.0,16,233.396529
19.0,19,233.410156
18.0,18,233.421067
17.0,17,233.434732
16.0,16,233.44504
19.0,19,233.455887
16.0,16,233.466441
16.0,16,233.477797
18.0,18,233.490153
14.0,14,233.499773
15.0,15,233.510559
15.0,15,233.520673
16.0,16,233.52929
17.0,17,233.53961
18.0,18,233.552057
17.0,17,233.561628
19.0,19,233.573421
18.0,18,233.585746
15.0,15,233.594937
18.0,18,233.606638
20.0,20,233.620826
18.0,18,233.632082
19.0,19,233.644447
17.0,17,233.656423
20.0,20,233.669863
13.0,13,233.678464
17.0,17,233.690652
15.0,15,233.700269
18.0,18,233.712101
19.0,19,233.724409
15.0,15,233.736107
19.0,19,233.749235
19.0,19,233.761002
16.0,16,233.773311
17.0,17,233.783738
17.0,17,233.793412
17.0,17,233.804157
17.0,17,233.818641
21.0,21,233.831872
19.0,19,233.845222
19.0,19,233.855516
16.0,16,233.866285
15.0,15,233.876604
16.0,16,233.886743
19.0,19,233.898535
17.0,17,233.911979
19.0,19,233.924453
19.0,19,233.93774
17.0,17,233.947801
15.0,15,233.958045
21.0,21,233.971781
17.0,17,233.983019
21.0,21,233.99618
17.0,17,234.009936
18.0,18,234.021483
18.0,18,234.034836
17.0,17,234.047165
21.0,21,234.061489
20.0,20,234.075907
18.0,18,234.088399
19.0,19,234.101153
16.0,16,234.111566
19.0,19,234.126493
16.0,16,234.136802
18.0,18,234.151707
17.0,17,234.161763
17.0,17,234.17344
18.0,18,234.185355
19.0,19,234.196364
17.0,17,234.206663
19.0,19,234.218388
18.0,18,234.229455
20.0,20,234.242857
20.0,20,234.257768
18.0,18,234.268445
17.0,17,234.281769
19.0,19,234.293465
21.0,21,234.307065
22.0,22,234.320419
21.0,21,234.332497
17.0,17,234.345316
18.0,18,234.355516
21.0,21,234.368627
16.0,16,234.377883
24.0,24,234.392766
18.0,18,234.404656
20.0,20,234.417144
22.0,22,234.430568
17.0,17,234.444946
21.0,21,234.460326
18.0,18,234.470088
22.0,22,234.486194
19.0,19,234.499409
20.0,20,234.51286
21.0,21,234.524714
17.0,17,234.535398
22.0,22,234.551105
22.0,22,234.562766
20.0,20,234.575255
20.0,20,234.588412
16.0,16,234.601017
23.0,23,234.615389
22.0,22,234.63022
19.0,19,234.642646
21.0,21,234.65546
18.0,18,234.667166
20.0,20,234.680619
21.0,21,234.693338
22.0,22,234.707459
21.0,21,234.719766
22.0,22,234.732997
24.0,24,234.748217
25.0,25,234.764442
21.0,21,234.776683
22.0,22,234.789967
18.0,18,234.801754
20.0,20,234.813955
18.0,18,234.825038
17.0,17,234.838535
14.0,14,234.846222
18.0,18,234.857455
27.0,27,234.875443
19.0,19,234.888697
25.0,25,234.905097
23.0,23,234.918845
21.0,21,234.933802
20.0,20,234.947283
24.0,24,234.963769
23.0,23,234.979227
22.0,22,234.993384
22.0,22,235.007512
22.0,22,235.022321
26.0,26,235.037374
29.0,29,235.054265
20.0,20,235.067103
25.0,25,235.083473
21.0,21,235.097782
23.0,23,235.11671
26.0,26,235.134145
27.0,27,235.15298
23.0,23,235.167891
20.0,20,235.179705
19.0,19,235.190464
95.0,95,235.252223
96.0,96,235.317631
25.0,25,235.334115
17.0,17,235.345532
98.0,98,235.408061
93.0,93,235.466311
24.0,24,235.48205
96.0,96,235.54451
95.0,95,235.613549
38.0,38,235.642405
25.0,25,235.658004
89.0,89,235.72107
30.0,30,235.742979
29.0,29,235.759652
25.0,25,235.77565
30.0,30,235.794565
22.0,22,235.809569
25.0,25,235.826067
97.0,97,235.888318
98.0,98,235.956402
94.0,94,236.02133
94.0,94,236.080012
98.0,98,236.145857
96.0,96,236.20722
96.0,96,236.266435
102.0,102,236.329625
94.0,94,236.394129
105.0,105,236.465086
103.0,103,236.532095
104.0,104,236.602163
41.0,41,236.627982
98.0,98,236.694053
107.0,107,236.766361
104.0,104,236.835714
100.0,100,236.903768
107.0,107,236.972301
109.0,109,237.045542
112.0,112,237.115876
111.0,111,237.200553
111.0,111,237.271282
112.0,112,237.350459
117.0,117,237.422092
110.0,110,237.494099
115.0,115,237.575754
116.0,116,237.652189
125.0,125,237.736545
111.0,111,237.810796
116.0,116,237.887731
125.0,125,237.972711
122.0,122,238.053825
125.0,125,238.140342
128.0,128,238.230129
116.0,116,238.320271
126.0,126,238.41395
128.0,128,238.506775
122.0,122,238.587649
132.0,132,238.677094
122.0,122,238.773108
133.0,133,238.868286
148.0,148,238.969658
144.0,144,239.069238
138.0,138,239.159619
132.0,132,239.252469
124.0,124,239.334587
142.0,142,239.43431
128.0,128,239.522914
134.0,134,239.618298
135.0,135,239.713397
139.0,139,239.815604
138.0,138,239.912933
138.0,138,240.007786
139.0,139,240.104726
135.0,135,240.19604
131.0,131,240.287116
135.0,135,240.380842
139.0,139,240.479293
135.0,135,240.57355
137.0,137,240.662866
138.0,138,240.756637
135.0,135,240.848185
130.0,130,240.934047
146.0,146,241.041305
138.0,138,241.130732
143.0,143,241.230686
131.0,131,241.325518
140.0,140,241.425905
142.0,142,241.523418
146.0,146,241.622793
141.0,141,241.72219
143.0,143,241.818853
145.0,145,241.918555
147.0,147,242.018601
138.0,138,242.111402
149.0,149,242.21876
148.0,148,242.328568
149.0,149,242.436225
138.0,138,242.531217
134.0,134,242.622571
156.0,156,242.729817
158.0,158,242.837389
145.0,145,242.939518
137.0,137,243.031599
143.0,143,243.128656
134.0,134,243.22059
145.0,145,243.321228
128.0,128,243.407559
136.0,136,243.503024
145.0,145,243.600323
131.0,131,243.691147
132.0,132,243.782092
145.0,145,243.886347
142.0,142,243.988747
144.0,144,244.087817
148.0,148,244.187048
140.0,140,244.280765
129.0,129,244.372009
129.0,129,244.46072
126.0,126,244.552463
142.0,142,244.655046
131.0,131,244.744518
137.0,137,244.843271
132.0,132,244.940822
134.0,134,245.029881
133.0,133,245.122893
131.0,131,245.213121
127.0,127,245.303836
117.0,117,245.391435
129.0,129,246.345764
136.0,136,246.455499
135.0,135,246.557242
135.0,135,246.662177
141.0,141,246.766444
138.0,138,246.878963
120.0,120,246.966433
128.0,128,247.059805
127.0,127,247.147114
130.0,130,247.238379
133.0,133,247.333164
130.0,130,247.424959
138.0,138,247.520711
148.0,148,247.621912
143.0,143,247.718203
141.0,141,247.814411
138.0,138,247.908988
142.0,142,248.011341
144.0,144,248.114676
133.0,133,248.208335
132.0,132,248.297845
137.0,137,248.390472
141.0,141,248.480582
131.0,131,248.576964
143.0,143,248.675684
128.0,128,248.763287
129.0,129,248.861799
146.0,146,248.964529
136.0,136,249.054734
136.0,136,249.151747
137.0,137,249.242275
146.0,146,249.346908
140.0,140,249.443166
132.0,132,249.53577
120.0,120,249.616947
121.0,121,249.704562
131.0,131,249.797763
132.0,132,249.889676
127.0,127,249.977697
122.0,122,250.06544
143.0,143,250.163463
142.0,142,250.263471
132.0,132,250.355389
133.0,133,250.451829
132.0,132,250.54267
141.0,141,250.640163
127.0,127,250.731315
162.0,162,250.838505
142.0,142,250.941856
148.0,148,251.045709
152.0,152,251.146689
143.0,143,251.250526
158.0,158,251.362165
142.0,142,251.461358
170.0,170,251.580004
160.0,160,251.694906
168.0,168,251.81349
177.0,177,251.928744
166.0,166,252.045444
150.0,150,252.148485
145.0,145,252.250546
158.0,158,252.361591
162.0,162,252.471877
150.0,150,252.57714
147.0,147,252.678566
157.0,157,252.787329
164.0,164,252.899511
190.0,190,253.034249
195.0,195,253.17725
178.0,178,253.304171
168.0,168,253.418685
211.0,211,253.565762
209.0,209,253.718776
202.0,202,253.848351
500.0,500,254.190038
500.0,500,254.534837
211.0,211,254.685709
268.0,268,254.866553
204.0,204,255.011526
500.0,500,255.347254
269.0,269,255.533575
500.0,500,255.872724
500.0,500,256.218289
500.0,500,256.560248
500.0,500,256.913375
500.0,500,257.254465
500.0,500,257.600742
500.0,500,257.948279
500.0,500,258.305817
500.0,500,258.652296
160.0,160,258.759037
122.0,122,258.843434
500.0,500,259.197486
500.0,500,259.53564
500.0,500,259.874912
500.0,500,260.202721
500.0,500,260.540513
500.0,500,260.894578
500.0,500,261.238137
500.0,500,261.575387
500.0,500,261.921065
500.0,500,262.252118
500.0,500,262.593636
500.0,500,262.939493
500.0,500,263.306329
500.0,500,263.642999
500.0,500,263.989126
500.0,500,264.337746
500.0,500,264.686596
500.0,500,265.03552
500.0,500,265.388879
500.0,500,265.741705
500.0,500,266.094034
500.0,500,266.431443
500.0,500,266.786043
500.0,500,267.131472
500.0,500,267.488244
320.0,320,267.71218
242.0,242,267.87901
207.0,207,268.022395
184.0,184,268.145074
161.0,161,268.254269
181.0,181,268.377326
149.0,149,268.480629
128.0,128,268.568179
127.0,127,268.656777
122.0,122,268.74595
111.0,111,268.821744
110.0,110,268.901415
102.0,102,268.975778
100.0,100,269.048802
91.0,91,269.106376
97.0,97,269.176973
88.0,88,269.237653
85.0,85,269.29636
86.0,86,269.357548
88.0,88,269.416311
77.0,77,269.470155
78.0,78,269.519696
22.0,22,269.537273
77.0,77,269.587613
84.0,84,269.641737
84.0,84,269.697229
84.0,84,269.756535
89.0,89,269.81759
88.0,88,269.877456
89.0,89,269.935969
88.0,88,269.994136
83.0,83,270.046686
86.0,86,270.110622
88.0,88,270.172681
95.0,95,270.238919
90.0,90,270.303019
94.0,94,270.367368
89.0,89,270.438463
85.0,85,270.495175
80.0,80,270.548439
92.0,92,270.613514
99.0,99,270.68783
95.0,95,270.749926
21.0,21,270.763953
72.0,72,270.814433
23.0,23,270.827638
89.0,89,270.893296
22.0,22,270.908059
97.0,97,270.974592
97.0,97,271.041877
76.0,76,271.09374
101.0,101,271.15935
97.0,97,271.22427
22.0,22,271.239651
97.0,97,271.309715
114.0,114,271.387599
108.0,108,271.461358
110.0,110,271.534844
111.0,111,271.611951
108.0,108,271.683664
126.0,126,271.76699
113.0,113,271.844751
126.0,126,271.933612
110.0,110,272.01198
120.0,120,272.09957
112.0,112,272.181989
108.0,108,272.253291
26.0,26,272.272803
93.0,93,272.336838
103.0,103,272.409577
95.0,95,272.474529
22.0,22,272.489475
18.0,18,272.50335
23.0,23,272.517707
97.0,97,272.589495
95.0,95,272.655249
26.0,26,272.675426
20.0,20,272.687719
24.0,24,272.704225
27.0,27,272.723869
23.0,23,272.738393
19.0,19,272.752538
18.0,18,272.766356
91.0,91,272.824094
20.0,20,272.836752
20.0,20,272.851709
19.0,19,272.865001
18.0,18,272.88024
101.0,101,272.949691
24.0,24,272.966741
22.0,22,272.981617
92.0,92,273.049386
95.0,95,273.116776
23.0,23,273.134318
92.0,92,273.20111
92.0,92,273.268108
24.0,24,273.283619
90.0,90,273.345457
28.0,28,273.36397
20.0,20,273.375792
24.0,24,273.392812
92.0,92,273.458622
98.0,98,273.528785
26.0,26,273.548648
19.0,19,273.561502
24.0,24,273.577994
112.0,112,273.652631
25.0,25,273.669047
20.0,20,273.684491
29.0,29,273.706587
25.0,25,273.724046
20.0,20,273.737704
28.0,28,273.758641
18.0,18,273.770492
22.0,22,273.786008
22.0,22,273.800966
21.0,21,273.817417
23.0,23,273.83147
22.0,22,273.84825
92.0,92,273.911358
26.0,26,273.930338
22.0,22,273.947179
20.0,20,273.963775
18.0,18,273.975618
90.0,90,274.038318
20.0,20,274.054712
19.0,19,274.068944
23.0,23,274.083879
22.0,22,274.098196
25.0,25,274.113122
90.0,90,274.18017
94.0,94,274.24255
20.0,20,274.257252
90.0,90,274.320923
19.0,19,274.33126
28.0,28,274.350632
92.0,92,274.417046
22.0,22,274.433343
19.0,19,274.447825
25.0,25,274.465209
21.0,21,274.479115
28.0,28,274.500555
23.0,23,274.517335
21.0,21,274.529422
18.0,18,274.542937
17.0,17,274.553759
22.0,22,274.568769
22.0,22,274.586263
21.0,21,274.601046
21.0,21,274.615954
25.0,25,274.63701
21.0,21,274.651351
25.0,25,274.667155
22.0,22,274.681785
20.0,20,274.69516
25.0,25,274.712767
23.0,23,274.728125
23.0,23,274.743744
26.0,26,274.76021
20.0,20,274.77358
18.0,18,274.784343
26.0,26,274.802399
23.0,23,274.817234
20.0,20,274.832028
21.0,21,274.847519
25.0,25,274.865021
29.0,29,274.882966
25.0,25,274.903425
94.0,94,274.969028
27.0,27,274.99031
95.0,95,275.057676
25.0,25,275.075339
18.0,18,275.088638
21.0,21,275.105707
25.0,25,275.123215
25.0,25,275.139785
25.0,25,275.156189
25.0,25,275.17409
97.0,97,275.242724
27.0,27,275.259821
21.0,21,275.271692
21.0,21,275.284783
23.0,23,275.30243
28.0,28,275.323756
23.0,23,275.339275
27.0,27,275.354178
23.0,23,275.370668
24.0,24,275.385585
18.0,18,275.398672
89.0,89,275.462654
23.0,23,275.480378
90.0,90,275.543964
26.0,26,275.564097
27.0,27,275.582325
29.0,29,275.603153
94.0,94,275.667001
28.0,28,275.688023
27.0,27,275.708154
27.0,27,275.726153
32.0,32,275.747234
29.0,29,275.769286
29.0,29,275.787706
22.0,22,275.803006
26.0,26,275.820948
90.0,90,275.889488
98.0,98,275.959836
32.0,32,275.983972
94.0,94,276.050225
92.0,92,276.114476
28.0,28,276.132039
30.0,30,276.151602
99.0,99,276.219894
96.0,96,276.284269
93.0,93,276.351746
29.0,29,276.370661
40.0,40,276.397105
91.0,91,276.460002
39.0,39,276.488785
91.0,91,276.552327
36.0,36,276.579647
95.0,95,276.647483
104.0,104,276.720562
96.0,96,276.785576
98.0,98,276.857314
97.0,97,276.928598
102.0,102,276.996639
96.0,96,277.063705
101.0,101,277.132844
101.0,101,277.200652
107.0,107,277.274501
98.0,98,277.345223
103.0,103,277.418265
104.0,104,277.48342
101.0,101,277.547567
106.0,106,277.626796
100.0,100,277.695446
100.0,100,277.761652
122.0,122,277.844802
101.0,101,277.912627
101.0,101,277.982363
106.0,106,278.062198
98.0,98,278.138374
98.0,98,278.203553
97.0,97,278.273705
95.0,95,278.33155
96.0,96,278.395661
94.0,94,278.462917
97.0,97,278.53091
96.0,96,278.592355
101.0,101,278.663564
97.0,97,278.731283
99.0,99,278.793459
102.0,102,278.868254
104.0,104,278.939136
101.0,101,279.010078
104.0,104,279.092106
105.0,105,279.16567
96.0,96,279.2306
99.0,99,279.302064
101.0,101,279.370789
105.0,105,279.444874
96.0,96,279.514152
94.0,94,279.579709
95.0,95,279.64613
98.0,98,279.716789
97.0,97,279.784604
95.0,95,279.844936
94.0,94,279.907535
94.0,94,279.971304
98.0,98,280.04071
95.0,95,280.105113
99.0,99,280.172428
99.0,99,280.243614
96.0,96,280.311702
105.0,105,280.383537
93.0,93,280.450996
96.0,96,280.518597
96.0,96,280.586114
99.0,99,280.653551
93.0,93,280.722475
92.0,92,280.788088
17.0,17,280.798406
95.0,95,280.860361
96.0,96,280.926445
96.0,96,280.995023
91.0,91,281.054059
96.0,96,281.761981
96.0,96,281.826072
98.0,98,281.894645
101.0,101,281.964952
101.0,101,282.036685
102.0,102,282.109478
99.0,99,282.17617
99.0,99,282.248332
110.0,110,282.320235
103.0,103,282.393307
101.0,101,282.466121
100.0,100,282.536797
107.0,107,282.609917
100.0,100,282.679443
101.0,101,282.754613
100.0,100,282.829291
97.0,97,282.894018
96.0,96,282.958259
99.0,99,283.029068
15.0,15,283.040918
97.0,97,283.106991
95.0,95,283.176908
100.0,100,283.2473
98.0,98,283.315497
98.0,98,283.385155
98.0,98,283.45628
98.0,98,283.528924
99.0,99,283.592094
100.0,100,283.662174
96.0,96,283.727385
98.0,98,283.797526
97.0,97,283.862842
96.0,96,283.929541
99.0,99,283.999805
93.0,93,284.065458
102.0,102,284.140409
103.0,103,284.216269
95.0,95,284.28391
100.0,100,284.358344
101.0,101,284.430891
96.0,96,284.499922
98.0,98,284.575326
95.0,95,284.650903
93.0,93,284.721224
100.0,100,284.795745
98.0,98,284.86128
100.0,100,284.92965
97.0,97,285.00076
101.0,101,285.072641
98.0,98,285.144092
103.0,103,285.218475
97.0,97,285.286627
94.0,94,285.353297
102.0,102,285.423557
101.0,101,285.492895
105.0,105,285.567402
98.0,98,285.630474
98.0,98,285.696297
97.0,97,285.765351
97.0,97,285.827839
97.0,97,285.897155
98.0,98,285.962591
96.0,96,286.028644
97.0,97,286.092814
13.0,13,286.102949
92.0,92,286.169435
96.0,96,286.235412
94.0,94,286.299903
91.0,91,286.363127
96.0,96,286.431696
93.0,93,286.497275
93.0,93,286.557197
99.0,99,286.629819
94.0,94,286.698034
95.0,95,286.766213
98.0,98,286.837882
97.0,97,286.902648
103.0,103,286.976314
102.0,102,287.047333
103.0,103,287.120803
109.0,109,287.195552
97.0,97,287.263277
94.0,94,287.328082
97.0,97,287.395478
100.0,100,287.460396
99.0,99,287.534465
93.0,93,287.601885
101.0,101,287.672791
92.0,92,287.738448
94.0,94,287.801819
98.0,98,287.869125
91.0,91,287.925013
94.0,94,287.992763
93.0,93,288.057713
93.0,93,288.118366
92.0,92,288.183046
96.0,96,288.249727
90.0,90,288.312574
98.0,98,288.379104
96.0,96,288.440733
97.0,97,288.503195
96.0,96,288.571783
101.0,101,288.644431
94.0,94,288.709196
98.0,98,288.779385
97.0,97,288.845817
94.0,94,288.909195
91.0,91,288.972963
94.0,94,289.040455
96.0,96,289.105318
95.0,95,289.174098
90.0,90,289.23662
90.0,90,289.300159
93.0,93,289.35948
94.0,94,289.425962
95.0,95,289.493112
95.0,95,289.556429
94.0,94,289.625497
98.0,98,289.695588
98.0,98,289.763262
98.0,98,289.835236
94.0,94,289.899877
97.0,97,289.968917
102.0,102,290.038034
92.0,92,290.102394
95.0,95,290.169722
92.0,92,290.23476
97.0,97,290.304213
96.0,96,290.36942
94.0,94,290.440697
91.0,91,290.502011
93.0,93,290.571
100.0,100,290.643925
94.0,94,290.707117
94.0,94,290.776176
101.0,101,290.84383
96.0,96,290.909072
99.0,99,290.973747
95.0,95,291.038039
94.0,94,291.103632
98.0,98,291.176553
101.0,101,291.246242
94.0,94,291.308373
99.0,99,291.383238
99.0,99,291.448737
94.0,94,291.513221
100.0,100,291.58279
54.0,54,291.622744
94.0,94,291.685856
92.0,92,291.751161
99.0,99,291.815255
96.0,96,291.879172
92.0,92,291.94249
55.0,55,291.981053
48.0,48,292.015532
39.0,39,292.044775
31.0,31,292.067272
56.0,56,292.108041
35.0,35,292.133189
46.0,46,292.163608
44.0,44,292.196662
92.0,92,292.266007
90.0,90,292.331174
46.0,46,292.36285
42.0,42,292.394504
48.0,48,292.430402
44.0,44,292.46022
48.0,48,292.494002
92.0,92,292.556804
51.0,51,292.592778
62.0,62,292.634286
90.0,90,292.69897
94.0,94,292.762419
56.0,56,292.802636
91.0,91,292.868298
94.0,94,292.934823
20.0,20,292.94773
58.0,58,292.985451
58.0,58,293.023665
54.0,54,293.063984
41.0,41,293.093778
40.0,40,293.122025
90.0,90,293.186142
48.0,48,293.216678
89.0,89,293.274337
93.0,93,293.342613
96.0,96,293.408689
92.0,92,293.472567
88.0,88,293.532177
90.0,90,293.59722
92.0,92,293.665105
91.0,91,293.728351
41.0,41,293.758085
53.0,53,293.795304
96.0,96,293.862702
98.0,98,293.930893
91.0,91,293.993934
102.0,102,294.060591
103.0,103,294.131469
67.0,67,294.1789
93.0,93,294.239767
98.0,98,294.307319
95.0,95,294.373484
84.0,84,294.434433
95.0,95,294.500575
93.0,93,294.56803
95.0,95,294.631275
46.0,46,294.66694
92.0,92,294.731817
93.0,93,294.797016
92.0,92,294.864158
41.0,41,294.893958
95.0,95,294.959931
95.0,95,295.025172
96.0,96,295.088402
95.0,95,295.157339
91.0,91,295.221368
96.0,96,295.28791
94.0,94,295.353724
96.0,96,295.423926
93.0,93,295.486194
92.0,92,295.548977
99.0,99,295.618739
81.0,81,295.674648
81.0,81,295.73278
100.0,100,295.79995
100.0,100,295.866573
106.0,106,295.94132
94.0,94,296.002861
98.0,98,296.069793
100.0,100,296.139538
88.0,88,296.199546
83.0,83,296.258883
95.0,95,296.325752
91.0,91,296.395052
96.0,96,296.461688
96.0,96,296.52724
98.0,98,296.598415
90.0,90,296.658435
93.0,93,296.721356
95.0,95,296.789583
96.0,96,296.857515
94.0,94,296.921357
34.0,34,296.944049
95.0,95,297.011036
94.0,94,297.079135
93.0,93,297.144903
92.0,92,297.211203
96.0,96,297.285346
93.0,93,297.354485
78.0,78,297.409705
92.0,92,297.472007
21.0,21,297.486458
95.0,95,297.551347
88.0,88,297.608434
93.0,93,297.671908
93.0,93,297.737381
96.0,96,297.80453
24.0,24,297.822782
15.0,15,297.833531
94.0,94,297.893732
94.0,94,297.959842
94.0,94,298.022658
91.0,91,298.0876
96.0,96,298.149961
93.0,93,298.215875
79.0,79,298.270675
100.0,100,298.339256
100.0,100,298.410897
102.0,102,298.482939
97.0,97,298.551715
108.0,108,298.624308
93.0,93,298.689484
79.0,79,298.753628
100.0,100,298.818094
72.0,72,298.867778
101.0,101,298.935436
101.0,101,299.00702
106.0,106,299.079391
104.0,104,299.154026
97.0,97,299.229296
104.0,104,299.303042
101.0,101,299.374702
110.0,110,299.451044
103.0,103,299.521384
91.0,91,299.584813
100.0,100,299.652248
87.0,87,299.711334
83.0,83,299.773777
88.0,88,299.835702
102.0,102,299.901538
105.0,105,299.975157
87.0,87,300.032897
83.0,83,300.089584
107.0,107,300.161368
103.0,103,300.231753
92.0,92,300.297017
113.0,113,300.371359
104.0,104,300.44759
85.0,85,300.503492
99.0,99,300.56714
99.0,99,300.634409
92.0,92,300.699258
78.0,78,300.757831
94.0,94,300.826871
92.0,92,300.892179
92.0,92,300.955019
88.0,88,301.017161
88.0,88,301.07792
77.0,77,301.135774
96.0,96,301.204757
88.0,88,301.266921
92.0,92,301.340444
96.0,96,301.412556
102.0,102,301.488745
96.0,96,301.55861
90.0,90,301.625397
89.0,89,301.686928
110.0,110,301.773617
106.0,106,301.85424
108.0,108,301.932893
102.0,102,302.005667
107.0,107,302.074512
105.0,105,302.150933
100.0,100,302.220268
106.0,106,302.296107
108.0,108,302.377212
114.0,114,302.455764
122.0,122,302.541792
116.0,116,302.623
121.0,121,302.710565
116.0,116,302.792381
129.0,129,302.880422
127.0,127,302.969704
163.0,163,303.086144
500.0,500,303.431956
126.0,126,303.517877
60.0,60,303.56021
134.0,134,303.656645
122.0,122,303.7389
124.0,124,303.824266
447.0,447,304.133235
284.0,284,304.332541
161.0,161,304.445983
196.0,196,304.583783
138.0,138,304.678957
124.0,124,304.76853
155.0,155,304.872475
135.0,135,304.958226
143.0,143,305.061342
191.0,191,305.191523
147.0,147,305.295519
141.0,141,305.388179
145.0,145,305.488779
206.0,206,305.632487
129.0,129,305.722934
134.0,134,305.818547
129.0,129,305.908154
119.0,119,305.987973
111.0,111,306.063725
118.0,118,306.141639
120.0,120,306.223487
128.0,128,306.353291
114.0,114,306.458675
114.0,114,306.559147
96.0,96,306.638596
114.0,114,306.727665
113.0,113,306.820202
115.0,115,306.924643
128.0,128,307.023703
121.0,121,307.11535
133.0,133,307.208887
134.0,134,307.297939
130.0,130,307.389493
312.0,312,307.613542
411.0,411,307.90039
330.0,330,308.135428
500.0,500,308.491151
497.0,497,308.839452
296.0,296,309.058953
438.0,438,309.373985
323.0,323,309.603548
500.0,500,309.951432
500.0,500,310.286999
278.0,278,310.480006
500.0,500,310.834541
341.0,341,311.064838
400.0,400,311.353141
500.0,500,311.703325
209.0,209,311.850384
189.0,189,311.975822
216.0,216,312.128706
203.0,203,312.268053
137.0,137,312.366779
142.0,142,312.459245
100.0,100,312.529655
109.0,109,312.604131
159.0,159,312.715141
107.0,107,312.788823
119.0,119,312.873371
113.0,113,312.953367
96.0,96,313.01874
123.0,123,313.110532
97.0,97,313.174629
84.0,84,313.231422
33.0,33,313.253596
81.0,81,313.311986
97.0,97,313.378171
87.0,87,313.439358
119.0,119,313.527758
80.0,80,313.585543
76.0,76,313.641138
84.0,84,313.698776
156.0,156,313.808091
93.0,93,313.871735
79.0,79,313.923101
93.0,93,313.989319
70.0,70,314.04259
89.0,89,314.108446
102.0,102,314.176373
101.0,101,314.245596
110.0,110,314.318574
119.0,119,314.399896
126.0,126,314.484758
103.0,103,314.555311
70.0,70,314.603348
42.0,42,314.630622
121.0,121,314.713502
500.0,500,315.053659
42.0,42,315.08189
500.0,500,315.428445
78.0,78,315.480057
500.0,500,315.825278
500.0,500,316.176117
31.0,31,316.197562
500.0,500,316.534979
500.0,500,319.828447
500.0,500,320.179018
500.0,500,320.515876
500.0,500,320.865964
500.0,500,321.20744
500.0,500,321.550287
500.0,500,321.890139
500.0,500,322.229172
500.0,500,322.573267
500.0,500,322.921182
500.0,500,323.265691
500.0,500,323.600395
500.0,500,323.946426
500.0,500,324.293449
500.0,500,324.633705
500.0,500,324.968957
500.0,500,325.31529
89.0,89,325.37685
500.0,500,325.733475
500.0,500,326.081732
500.0,500,326.42566
500.0,500,326.765892
298.0,298,326.970996
140.0,140,327.071719
130.0,130,327.168221
256.0,256,327.347121
117.0,117,327.420531
125.0,125,327.506543
108.0,108,327.575711
109.0,109,327.646453
114.0,114,327.724277
