#{"t_start": 1759324883.863047, "env_id": "CartPole-v1"}
r,l,t
9.0,9,318.765616
10.0,10,318.77433
9.0,9,318.783448
10.0,10,318.792317
9.0,9,318.798876
9.0,9,318.808711
9.0,9,318.815325
10.0,10,318.822996
9.0,9,318.833064
10.0,10,318.841239
11.0,11,318.851106
8.0,8,318.858866
11.0,11,318.868701
8.0,8,318.876308
9.0,9,318.884589
9.0,9,318.891959
9.0,9,318.899535
9.0,9,318.909273
10.0,10,318.917056
9.0,9,318.925368
9.0,9,318.935505
10.0,10,318.94207
9.0,9,318.951451
10.0,10,318.960011
9.0,9,318.967213
10.0,10,318.975468
10.0,10,318.983346
9.0,9,318.990149
11.0,11,319.000684
10.0,10,319.009303
10.0,10,319.017607
9.0,9,319.025222
10.0,10,319.033728
9.0,9,319.041402
10.0,10,319.052236
10.0,10,319.061192
10.0,10,319.069885
9.0,9,319.077011
8.0,8,319.085297
9.0,9,319.093033
9.0,9,319.100104
9.0,9,319.109188
9.0,9,319.11674
10.0,10,319.123424
10.0,10,319.13418
9.0,9,319.141381
9.0,9,319.148782
11.0,11,319.15872
8.0,8,319.166354
10.0,10,319.176606
10.0,10,319.184186
8.0,8,319.190823
10.0,10,319.20115
9.0,9,319.208751
8.0,8,319.216699
9.0,9,319.224787
10.0,10,319.234115
11.0,11,319.241783
9.0,9,319.253048
9.0,9,319.259609
11.0,11,319.269858
8.0,8,319.276908
9.0,9,319.284949
9.0,9,319.291156
11.0,11,319.30149
11.0,11,319.311808
9.0,9,319.319208
9.0,9,319.325316
9.0,9,319.333309
9.0,9,319.342591
10.0,10,319.350485
9.0,9,319.358341
11.0,11,319.369661
10.0,10,319.378452
8.0,8,319.386147
10.0,10,319.393363
9.0,9,319.402086
10.0,10,319.412896
9.0,9,319.419472
9.0,9,319.42662
10.0,10,319.437386
9.0,9,319.443509
8.0,8,319.451417
9.0,9,319.460116
9.0,9,319.469049
9.0,9,319.476438
8.0,8,319.483733
9.0,9,319.491331
8.0,8,319.496374
10.0,10,319.508733
9.0,9,319.516156
9.0,9,319.522273
10.0,10,319.533459
9.0,9,319.540051
8.0,8,319.547339
10.0,10,319.55439
9.0,9,319.563608
9.0,9,319.570861
8.0,8,319.578179
9.0,9,319.585811
9.0,9,319.59353
11.0,11,319.604926
9.0,9,319.612858
10.0,10,319.623553
9.0,9,319.631156
11.0,11,319.640479
10.0,10,319.648758
8.0,8,319.655914
10.0,10,319.666149
10.0,10,319.673367
10.0,10,319.684216
10.0,10,319.692305
10.0,10,319.702123
10.0,10,319.710363
10.0,10,319.718629
10.0,10,319.727792
8.0,8,319.733963
10.0,10,319.74472
9.0,9,319.752978
10.0,10,319.761199
9.0,9,319.768505
11.0,11,319.778623
9.0,9,319.784888
8.0,8,319.794239
11.0,11,319.802399
9.0,9,319.810067
10.0,10,319.819163
10.0,10,319.827479
10.0,10,319.835755
10.0,10,319.846068
9.0,9,319.851759
10.0,10,319.863029
10.0,10,319.871236
12.0,12,319.88091
8.0,8,319.888669
10.0,10,319.899447
9.0,9,319.908083
10.0,10,319.916262
10.0,10,319.924928
10.0,10,319.932508
13.0,13,319.946586
8.0,8,319.954443
9.0,9,319.961351
10.0,10,319.969473
10.0,10,319.979086
9.0,9,319.986624
9.0,9,319.994328
11.0,11,320.005065
10.0,10,320.014765
9.0,9,320.022384
10.0,10,320.030843
8.0,8,320.036961
9.0,9,320.046397
9.0,9,320.05223
9.0,9,320.059476
9.0,9,320.066714
10.0,10,320.075918
8.0,8,320.084743
10.0,10,320.091945
8.0,8,320.099142
10.0,10,320.110651
10.0,10,320.117817
10.0,10,320.128567
9.0,9,320.135635
8.0,8,320.142945
10.0,10,320.153637
10.0,10,320.160822
10.0,10,320.170822
9.0,9,320.178627
8.0,8,320.184401
9.0,9,320.192124
8.0,8,320.199871
10.0,10,320.209629
10.0,10,320.217757
9.0,9,320.225085
9.0,9,320.234718
9.0,9,320.241958
8.0,8,320.249715
9.0,9,320.2564
11.0,11,320.266273
10.0,10,320.274282
9.0,9,320.283418
10.0,10,320.291781
9.0,9,320.297826
10.0,10,320.306118
9.0,9,320.314322
9.0,9,320.321464
11.0,11,320.330487
9.0,9,320.339775
9.0,9,320.348496
9.0,9,320.355588
9.0,9,320.362894
10.0,10,320.372711
9.0,9,320.379978
10.0,10,320.390329
10.0,10,320.398732
9.0,9,320.408177
10.0,10,320.41891
9.0,9,320.42505
10.0,10,320.43232
10.0,10,320.443837
9.0,9,320.451
9.0,9,320.459107
9.0,9,320.468473
9.0,9,320.476826
9.0,9,320.483528
10.0,10,320.49418
9.0,9,320.501907
9.0,9,320.509214
10.0,10,320.519634
10.0,10,320.527037
10.0,10,320.538884
10.0,10,320.546559
10.0,10,320.556378
10.0,10,320.564121
10.0,10,320.57379
9.0,9,320.581239
10.0,10,320.59036
9.0,9,320.599611
9.0,9,320.608331
11.0,11,320.620004
9.0,9,320.627578
13.0,13,320.638331
9.0,9,320.645156
9.0,9,320.654837
10.0,10,320.662146
10.0,10,320.673967
9.0,9,320.681028
8.0,8,320.688701
9.0,9,320.696962
10.0,10,320.706266
10.0,10,320.713604
9.0,9,320.719707
10.0,10,320.730294
9.0,9,320.737013
9.0,9,320.743446
9.0,9,320.753574
9.0,9,320.761644
9.0,9,320.770868
9.0,9,320.77803
9.0,9,320.78714
9.0,9,320.794914
10.0,10,320.802099
10.0,10,320.810845
10.0,10,320.818967
10.0,10,320.829128
8.0,8,320.83675
10.0,10,320.844334
9.0,9,320.854968
12.0,12,320.863436
10.0,10,320.872686
10.0,10,320.88186
10.0,10,320.888952
10.0,10,320.899977
8.0,8,320.907648
9.0,9,320.915757
9.0,9,320.922391
10.0,10,320.9331
9.0,9,320.940787
9.0,9,320.947916
9.0,9,320.95566
10.0,10,320.965637
9.0,9,320.97343
9.0,9,320.980423
10.0,10,320.990326
9.0,9,320.997123
9.0,9,321.00528
9.0,9,321.015383
9.0,9,321.022559
8.0,8,321.03075
9.0,9,321.037022
9.0,9,321.044759
9.0,9,321.053548
10.0,10,321.062299
11.0,11,321.072387
10.0,10,321.07994
9.0,9,321.09067
11.0,11,321.097898
11.0,11,321.107512
10.0,10,321.117679
10.0,10,321.124737
9.0,9,321.133114
10.0,10,321.141247
10.0,10,321.148525
10.0,10,321.158988
10.0,10,321.166667
10.0,10,321.176911
9.0,9,321.182511
9.0,9,321.191077
9.0,9,321.199306
9.0,9,321.206724
9.0,9,321.213813
10.0,10,321.224531
8.0,8,321.232518
11.0,11,321.240028
9.0,9,321.248746
11.0,11,321.256706
9.0,9,321.264947
8.0,8,321.272193
9.0,9,321.280364
12.0,12,321.291372
9.0,9,321.298737
10.0,10,321.308526
9.0,9,321.315327
10.0,10,321.322456
9.0,9,321.33426
11.0,11,321.341416
10.0,10,321.352104
9.0,9,321.359257
10.0,10,321.368758
10.0,10,321.376637
9.0,9,321.383199
10.0,10,321.394437
9.0,9,321.401624
9.0,9,321.408247
10.0,10,321.418378
10.0,10,321.425565
10.0,10,321.436424
9.0,9,321.444617
8.0,8,321.450707
9.0,9,321.458869
9.0,9,321.467968
10.0,10,321.475199
10.0,10,321.485471
10.0,10,321.493586
9.0,9,321.501847
9.0,9,321.511455
9.0,9,321.517739
9.0,9,321.525384
11.0,11,321.536305
9.0,9,321.542916
10.0,10,321.553622
10.0,10,321.561996
11.0,11,321.572119
10.0,10,321.579867
10.0,10,321.590133
10.0,10,321.598891
9.0,9,321.609056
10.0,10,321.619287
9.0,9,321.629218
9.0,9,321.639544
12.0,12,321.651498
9.0,9,321.661916
8.0,8,321.671452
11.0,11,321.684639
10.0,10,321.692941
9.0,9,321.700047
9.0,9,321.711449
9.0,9,321.71868
10.0,10,321.726278
9.0,9,321.736158
10.0,10,321.744881
9.0,9,321.752078
8.0,8,321.758379
11.0,11,321.768533
9.0,9,321.777146
9.0,9,321.785379
11.0,11,321.793189
9.0,9,321.803923
10.0,10,321.809967
12.0,12,321.821708
9.0,9,321.830144
9.0,9,321.839259
9.0,9,321.846501
8.0,8,321.855009
8.0,8,321.861899
9.0,9,321.868455
10.0,10,321.878653
8.0,8,321.886326
9.0,9,321.893019
9.0,9,321.900625
10.0,10,321.911798
11.0,11,321.919563
10.0,10,321.928911
9.0,9,321.935691
10.0,10,321.948052
10.0,10,321.956536
10.0,10,321.967051
9.0,9,321.974133
12.0,12,321.985413
9.0,9,321.992076
11.0,11,322.002783
9.0,9,322.00996
8.0,8,322.017611
10.0,10,322.027841
9.0,9,322.034194
9.0,9,322.042288
10.0,10,322.052384
10.0,10,322.060559
11.0,11,322.07075
9.0,9,322.078954
10.0,10,322.088099
9.0,9,322.095943
9.0,9,322.103602
10.0,10,322.111767
10.0,10,322.121876
10.0,10,322.131988
9.0,9,322.140221
10.0,10,322.147805
10.0,10,322.158139
8.0,8,322.16529
10.0,10,322.172496
8.0,8,322.179612
11.0,11,322.190368
9.0,9,322.198997
10.0,10,322.208969
9.0,9,322.216033
10.0,10,322.225926
9.0,9,322.232509
8.0,8,322.239634
10.0,10,322.247995
8.0,8,322.255641
10.0,10,322.265986
10.0,10,322.273244
10.0,10,322.284423
10.0,10,322.290052
9.0,9,322.300792
11.0,11,322.307373
9.0,9,322.31622
10.0,10,322.32444
9.0,9,322.331169
10.0,10,322.341909
10.0,10,322.349513
10.0,10,322.359897
10.0,10,322.368453
8.0,8,322.376686
9.0,9,322.387403
9.0,9,322.394526
9.0,9,322.402098
10.0,10,322.412274
8.0,8,322.421514
9.0,9,322.428605
9.0,9,322.436161
10.0,10,322.445692
11.0,11,322.453485
9.0,9,322.463095
9.0,9,322.47031
10.0,10,322.478125
9.0,9,322.486907
9.0,9,322.494556
10.0,10,322.502987
10.0,10,322.511558
9.0,9,322.519374
9.0,9,322.524932
8.0,8,322.53265
9.0,9,322.542717
8.0,8,322.550489
10.0,10,322.558564
9.0,9,322.565775
10.0,10,322.573977
9.0,9,322.580786
9.0,9,322.587626
10.0,10,322.596736
10.0,10,322.604985
9.0,9,322.615809
9.0,9,322.622843
9.0,9,322.630971
9.0,9,322.639053
9.0,9,322.648924
8.0,8,322.656048
8.0,8,322.663138
10.0,10,322.670921
10.0,10,322.681349
10.0,10,322.68851
10.0,10,322.698847
8.0,8,322.707549
10.0,10,322.715857
9.0,9,322.722954
9.0,9,322.73161
8.0,8,322.739182
10.0,10,322.746873
9.0,9,322.754875
10.0,10,322.765698
10.0,10,322.773357
10.0,10,322.784154
9.0,9,322.790708
9.0,9,322.798412
9.0,9,322.808752
10.0,10,322.815547
8.0,8,322.824758
8.0,8,322.83191
10.0,10,322.842853
9.0,9,322.850323
8.0,8,322.857057
10.0,10,322.86635
9.0,9,322.87657
9.0,9,322.884717
10.0,10,322.892842
11.0,11,322.904215
9.0,9,322.911281
10.0,10,322.922552
9.0,9,322.929221
9.0,9,322.935267
10.0,10,322.946867
10.0,10,322.953568
10.0,10,322.96381
11.0,11,322.974085
9.0,9,322.982089
10.0,10,322.98911
9.0,9,322.999359
9.0,9,323.007053
9.0,9,323.014654
10.0,10,323.025236
9.0,9,323.032389
10.0,10,323.0408
10.0,10,323.051618
10.0,10,323.059944
9.0,9,323.069552
10.0,10,323.078921
9.0,9,323.086533
9.0,9,323.096804
8.0,8,323.10562
10.0,10,323.113443
9.0,9,323.122238
10.0,10,323.13301
8.0,8,323.140322
9.0,9,323.149228
9.0,9,323.156359
10.0,10,323.166226
10.0,10,323.175372
9.0,9,323.1854
11.0,11,323.193957
10.0,10,323.204401
10.0,10,323.212662
10.0,10,323.222398
9.0,9,323.23072
9.0,9,323.237118
11.0,11,323.249123
10.0,10,323.258305
10.0,10,323.266881
9.0,9,323.273692
10.0,10,323.283544
10.0,10,323.291865
9.0,9,323.299485
10.0,10,323.309337
8.0,8,323.315839
9.0,9,323.323457
9.0,9,323.334253
11.0,11,323.342402
8.0,8,323.349492
9.0,9,323.359673
9.0,9,323.367776
10.0,10,323.376237
10.0,10,323.386539
9.0,9,323.394663
9.0,9,323.401751
10.0,10,323.411036
10.0,10,323.419246
10.0,10,323.429985
8.0,8,323.436198
11.0,11,323.447716
12.0,12,323.45964
10.0,10,323.468349
9.0,9,323.475991
11.0,11,323.485611
10.0,10,323.495717
8.0,8,323.503343
9.0,9,323.511689
9.0,9,323.518769
10.0,10,323.529411
9.0,9,323.535927
10.0,10,323.546269
9.0,9,323.554567
10.0,10,323.5644
9.0,9,323.571194
10.0,10,323.580946
11.0,11,323.591074
10.0,10,323.598852
9.0,9,323.607281
9.0,9,323.617471
8.0,8,323.624626
10.0,10,323.632327
10.0,10,323.642573
9.0,9,323.650108
9.0,9,323.656286
10.0,10,323.668332
9.0,9,323.676035
10.0,10,323.684781
10.0,10,323.693914
9.0,9,323.701027
9.0,9,323.708406
8.0,8,323.714572
9.0,9,323.723186
12.0,12,323.733511
8.0,8,323.741373
8.0,8,323.748567
9.0,9,323.756219
10.0,10,323.763925
10.0,10,323.77423
10.0,10,323.783973
10.0,10,323.794381
8.0,8,323.802247
10.0,10,323.809095
8.0,8,323.817738
8.0,8,323.825589
8.0,8,323.831709
10.0,10,323.844566
10.0,10,323.851726
9.0,9,323.860567
10.0,10,323.868303
9.0,9,323.875557
10.0,10,323.88666
10.0,10,323.894246
8.0,8,323.901319
10.0,10,323.911861
9.0,9,323.919171
10.0,10,323.929428
9.0,9,323.936346
10.0,10,323.943958
10.0,10,323.954199
8.0,8,323.960291
8.0,8,323.969503
9.0,9,323.976167
10.0,10,323.986128
8.0,8,323.993939
9.0,9,324.001573
9.0,9,324.009392
10.0,10,324.021134
9.0,9,324.027434
11.0,11,324.039087
10.0,10,324.04619
9.0,9,324.055264
10.0,10,324.063879
10.0,10,324.070671
10.0,10,324.08052
8.0,8,324.088693
10.0,10,324.095363
10.0,10,324.106208
9.0,9,324.113881
10.0,10,324.123871
10.0,10,324.133759
10.0,10,324.141849
8.0,8,324.148921
9.0,9,324.156204
10.0,10,324.165592
10.0,10,324.175316
9.0,9,324.18349
10.0,10,324.193796
10.0,10,324.202049
10.0,10,324.212129
10.0,10,324.219874
9.0,9,324.226063
10.0,10,324.236902
10.0,10,324.245065
10.0,10,324.256375
10.0,10,324.26308
10.0,10,324.273104
9.0,9,324.280716
9.0,9,324.287394
10.0,10,324.298356
10.0,10,324.306529
9.0,9,324.316233
10.0,10,324.324337
9.0,9,324.331164
9.0,9,324.341835
9.0,9,324.348968
9.0,9,324.358168
8.0,8,324.365338
9.0,9,324.371969
10.0,10,324.382668
10.0,10,324.390862
9.0,9,324.401404
10.0,10,324.408469
10.0,10,324.419367
9.0,9,324.427195
9.0,9,324.434925
10.0,10,324.444728
11.0,11,324.451995
9.0,9,324.463561
9.0,9,324.556576
9.0,9,324.564892
10.0,10,324.576659
10.0,10,324.584872
9.0,9,324.592677
8.0,8,324.599404
11.0,11,324.609031
8.0,8,324.617685
10.0,10,324.628566
9.0,9,324.636879
8.0,8,324.644956
10.0,10,324.653235
10.0,10,324.663793
10.0,10,324.671399
10.0,10,324.681053
9.0,9,324.690675
10.0,10,324.700439
8.0,8,324.70768
9.0,9,324.716941
10.0,10,324.723063
10.0,10,324.733922
8.0,8,324.741129
9.0,9,324.748568
9.0,9,324.755723
9.0,9,324.765149
9.0,9,324.772412
10.0,10,324.780351
10.0,10,324.790794
10.0,10,324.798578
10.0,10,324.808925
9.0,9,324.815804
8.0,8,324.822931
10.0,10,324.832733
10.0,10,324.83999
9.0,9,324.848293
10.0,10,324.855911
9.0,9,324.864131
9.0,9,324.871286
9.0,9,324.881515
9.0,9,324.888653
8.0,8,324.895811
10.0,10,324.903456
11.0,11,324.913937
10.0,10,324.923545
9.0,9,324.931887
11.0,11,324.941136
9.0,9,324.948775
9.0,9,324.957328
8.0,8,324.963314
10.0,10,324.973642
9.0,9,324.981308
11.0,11,324.991321
10.0,10,324.999938
10.0,10,325.008638
11.0,11,325.017707
10.0,10,325.028516
10.0,10,325.034196
9.0,9,325.042944
9.0,9,325.050543
12.0,12,325.060481
9.0,9,325.067084
10.0,10,325.077433
10.0,10,325.086682
10.0,10,325.0988
10.0,10,325.104914
9.0,9,325.114963
10.0,10,325.124918
9.0,9,325.132573
8.0,8,325.141063
10.0,10,325.151811
9.0,9,325.158718
10.0,10,325.165601
10.0,10,325.175968
9.0,9,325.184694
10.0,10,325.19606
9.0,9,325.204776
10.0,10,325.212408
10.0,10,325.223988
9.0,9,325.230578
9.0,9,325.238843
11.0,11,325.250273
8.0,8,325.258684
9.0,9,325.267292
9.0,9,325.276379
8.0,8,325.284609
10.0,10,325.292703
10.0,10,325.303545
11.0,11,325.311615
9.0,9,325.32199
8.0,8,325.328731
10.0,10,325.338715
8.0,8,325.345881
9.0,9,325.353364
10.0,10,325.367735
10.0,10,325.379625
8.0,8,325.390062
10.0,10,325.402741
9.0,9,325.413543
9.0,9,325.423548
10.0,10,325.435216
9.0,9,325.444425
9.0,9,325.455282
9.0,9,325.467047
9.0,9,325.474249
9.0,9,325.486334
10.0,10,325.498515
8.0,8,325.506577
10.0,10,325.515998
9.0,9,325.525377
8.0,8,325.534173
9.0,9,325.546792
10.0,10,325.557759
9.0,9,325.567074
12.0,12,325.581851
9.0,9,325.597049
8.0,8,325.607151
9.0,9,325.615846
10.0,10,325.624302
11.0,11,325.634963
9.0,9,325.643159
9.0,9,325.659712
9.0,9,325.669026
8.0,8,325.67468
10.0,10,325.686157
9.0,9,325.695382
10.0,10,325.705697
11.0,11,325.71613
9.0,9,325.723828
8.0,8,325.730963
10.0,10,325.742098
9.0,9,325.750821
10.0,10,325.759032
10.0,10,325.769478
9.0,9,325.778295
9.0,9,325.786362
9.0,9,325.797606
9.0,9,325.805757
10.0,10,325.813456
10.0,10,325.823316
9.0,9,325.831415
9.0,9,325.838799
8.0,8,325.846424
10.0,10,325.857313
10.0,10,325.866997
9.0,9,325.876164
8.0,8,325.884844
10.0,10,325.892594
8.0,8,325.900812
9.0,9,325.908474
9.0,9,325.918394
8.0,8,325.925668
10.0,10,325.932813
11.0,11,325.943615
10.0,10,325.952122
9.0,9,325.961899
8.0,8,325.969151
8.0,8,325.975283
10.0,10,325.983299
10.0,10,325.993624
9.0,9,326.000617
8.0,8,326.007765
9.0,9,326.01395
9.0,9,326.021556
9.0,9,326.031419
10.0,10,326.03969
10.0,10,326.04865
10.0,10,326.055802
9.0,9,326.063379
9.0,9,326.074085
10.0,10,326.080307
10.0,10,326.09167
10.0,10,326.098731
9.0,9,326.105134
10.0,10,326.115875
10.0,10,326.122815
9.0,9,326.13317
9.0,9,326.139762
8.0,8,326.146955
10.0,10,326.15363
9.0,9,326.164927
9.0,9,326.171008
9.0,9,326.177168
9.0,9,326.187026
9.0,9,326.195738
8.0,8,326.203299
9.0,9,326.21186
10.0,10,326.218355
10.0,10,326.230485
10.0,10,326.236652
9.0,9,326.246115
10.0,10,326.254801
10.0,10,326.265426
10.0,10,326.272065
9.0,9,326.279864
10.0,10,326.291163
10.0,10,326.297311
10.0,10,326.307676
8.0,8,326.314513
10.0,10,326.322336
10.0,10,326.33269
12.0,12,326.344169
10.0,10,326.351774
8.0,8,326.358458
9.0,9,326.368818
8.0,8,326.376175
9.0,9,326.383519
9.0,9,326.390234
9.0,9,326.39781
9.0,9,326.407339
10.0,10,326.414773
9.0,9,326.423986
8.0,8,326.430053
10.0,10,326.440593
9.0,9,326.448508
9.0,9,326.455643
9.0,9,326.464853
10.0,10,326.471487
10.0,10,326.479131
10.0,10,326.488376
10.0,10,326.499045
10.0,10,326.505607
9.0,9,326.512942
10.0,10,326.522215
9.0,9,326.529996
10.0,10,326.539641
10.0,10,326.546575
10.0,10,326.55691
9.0,9,326.565008
10.0,10,326.571593
9.0,9,326.58274
9.0,9,326.5904
11.0,11,326.601084
10.0,10,326.608549
8.0,8,326.613968
9.0,9,326.621595
9.0,9,326.63229
10.0,10,326.638579
9.0,9,326.646194
9.0,9,326.656488
8.0,8,326.662987
11.0,11,326.670709
9.0,9,326.681608
9.0,9,326.689231
10.0,10,326.697619
8.0,8,326.704214
9.0,9,326.714047
9.0,9,326.721715
9.0,9,326.730651
10.0,10,326.740476
9.0,9,326.747253
8.0,8,326.753083
10.0,10,326.760778
10.0,10,326.770359
10.0,10,326.778417
10.0,10,326.788816
9.0,9,326.795462
9.0,9,326.802786
10.0,10,326.812729
9.0,9,326.819378
10.0,10,326.830262
10.0,10,326.83734
11.0,11,326.847767
9.0,9,326.855509
9.0,9,326.862635
10.0,10,326.871863
9.0,9,326.879943
9.0,9,326.887477
10.0,10,326.898469
8.0,8,326.90519
10.0,10,326.913919
10.0,10,326.923318
9.0,9,326.930128
10.0,10,326.940117
9.0,9,326.948231
8.0,8,326.954906
9.0,9,326.96259
9.0,9,326.970171
9.0,9,326.978511
9.0,9,326.985709
11.0,11,326.995921
9.0,9,327.003017
9.0,9,327.010233
10.0,10,327.020001
9.0,9,327.027408
9.0,9,327.035426
11.0,11,327.046381
10.0,10,327.053964
9.0,9,327.064193
9.0,9,327.072787
11.0,11,327.082453
9.0,9,327.091103
10.0,10,327.098736
9.0,9,327.108991
9.0,9,327.116742
10.0,10,327.123874
10.0,10,327.134691
9.0,9,327.142389
9.0,9,327.149654
8.0,8,327.157778
9.0,9,327.168469
8.0,8,327.176477
9.0,9,327.183027
9.0,9,327.190713
9.0,9,327.198328
10.0,10,327.20905
9.0,9,327.215703
8.0,8,327.223862
8.0,8,327.230489
10.0,10,327.240211
10.0,10,327.24843
11.0,11,327.258816
11.0,11,327.269528
10.0,10,327.277353
10.0,10,327.28555
9.0,9,327.293836
10.0,10,327.301879
10.0,10,327.311502
10.0,10,327.318718
10.0,10,327.329686
10.0,10,327.338125
9.0,9,327.347128
10.0,10,327.353259
9.0,9,327.361096
9.0,9,327.371438
10.0,10,327.378568
10.0,10,327.389248
10.0,10,327.396069
10.0,10,327.406511
9.0,9,327.413626
11.0,11,327.424125
8.0,8,327.431251
9.0,9,327.438567
9.0,9,327.444701
8.0,8,327.452345
9.0,9,327.45953
9.0,9,327.469445
9.0,9,327.476028
10.0,10,327.483074
9.0,9,327.492049
10.0,10,327.500352
9.0,9,327.507984
9.0,9,327.517767
10.0,10,327.52601
10.0,10,327.535451
9.0,9,327.544177
11.0,11,327.553237
9.0,9,327.561381
11.0,11,327.571585
10.0,10,327.580145
9.0,9,327.588473
9.0,9,327.596436
9.0,9,327.605137
10.0,10,327.61171
10.0,10,327.620796
9.0,9,327.627473
10.0,10,327.63835
9.0,9,327.645908
10.0,10,327.654224
8.0,8,327.660379
8.0,8,327.668309
10.0,10,327.680488
9.0,9,327.687148
9.0,9,327.694398
8.0,8,327.702164
10.0,10,327.712642
9.0,9,327.719875
9.0,9,327.729212
9.0,9,327.741403
10.0,10,327.751665
9.0,9,327.759342
8.0,8,327.768357
12.0,12,327.77991
9.0,9,327.792174
9.0,9,327.798986
9.0,9,327.806085
10.0,10,327.817909
11.0,11,327.824024
9.0,9,327.833215
10.0,10,327.842881
9.0,9,327.850046
9.0,9,327.861515
9.0,9,327.869214
9.0,9,327.876364
10.0,10,327.887037
9.0,9,327.894218
8.0,8,327.900585
9.0,9,327.908188
10.0,10,327.917269
10.0,10,327.924863
9.0,9,327.932132
8.0,8,327.93993
10.0,10,327.952936
9.0,9,327.963015
10.0,10,327.974217
10.0,10,327.98402
9.0,9,327.99131
9.0,9,328.001638
10.0,10,328.008751
11.0,11,328.020128
9.0,9,328.028949
9.0,9,328.036038
10.0,10,328.044699
10.0,10,328.050818
10.0,10,328.062529
10.0,10,328.069102
10.0,10,328.080293
10.0,10,328.087477
9.0,9,328.096039
10.0,10,328.104832
9.0,9,328.111014
11.0,11,328.121107
10.0,10,328.129187
10.0,10,328.136075
10.0,10,328.146425
10.0,10,328.153703
9.0,9,328.161365
10.0,10,328.17019
10.0,10,328.178411
10.0,10,328.187138
10.0,10,328.193336
10.0,10,328.200958
10.0,10,328.205029
10.0,10,328.212193
9.0,9,328.218844
10.0,10,328.229989
9.0,9,328.237138
10.0,10,328.243812
9.0,9,328.25047
9.0,9,328.257168
10.0,10,328.263764
11.0,11,328.272908
8.0,8,328.279537
10.0,10,328.287246
10.0,10,328.294528
10.0,10,328.302106
10.0,10,328.30925
9.0,9,328.315313
9.0,9,328.323106
9.0,9,328.328669
10.0,10,328.334451
10.0,10,328.343638
9.0,9,328.349806
12.0,12,328.358458
10.0,10,328.367097
10.0,10,328.37477
8.0,8,328.382379
10.0,10,328.39086
8.0,8,328.3989
9.0,9,328.406521
11.0,11,328.417297
8.0,8,328.424582
10.0,10,328.433496
10.0,10,328.443653
9.0,9,328.44981
10.0,10,328.458052
9.0,9,328.468178
12.0,12,328.479358
9.0,9,328.485993
8.0,8,328.492115
9.0,9,328.497288
9.0,9,328.504983
9.0,9,328.516091
8.0,8,328.522353
9.0,9,328.530486
9.0,9,328.536997
11.0,11,328.547865
10.0,10,328.555961
9.0,9,328.565743
9.0,9,328.572295
10.0,10,328.581022
9.0,9,328.59001
10.0,10,328.598662
9.0,9,328.606775
9.0,9,328.61505
9.0,9,328.623297
9.0,9,328.630461
9.0,9,328.637643
10.0,10,328.648888
8.0,8,328.656004
10.0,10,328.663662
9.0,9,328.673468
10.0,10,328.681149
9.0,9,328.689957
9.0,9,328.699072
9.0,9,328.706294
10.0,10,328.714526
9.0,9,328.724678
9.0,9,328.732309
10.0,10,328.741047
9.0,9,328.751222
10.0,10,328.759539
10.0,10,328.769884
9.0,9,328.777108
9.0,9,328.783206
9.0,9,328.791918
10.0,10,328.802037
10.0,10,328.809156
8.0,8,328.816257
11.0,11,328.826335
10.0,10,328.837263
9.0,9,328.843523
8.0,8,328.851143
9.0,9,328.859182
9.0,9,328.866957
9.0,9,328.877845
8.0,8,328.883958
10.0,10,328.892433
10.0,10,328.903133
10.0,10,328.911339
10.0,10,328.921731
9.0,9,328.928848
9.0,9,328.935024
10.0,10,328.946783
10.0,10,328.955143
9.0,9,328.962824
10.0,10,328.972976
11.0,11,328.983096
10.0,10,328.990696
9.0,9,328.997864
10.0,10,329.008115
9.0,9,329.015309
9.0,9,329.022687
9.0,9,329.032946
8.0,8,329.039991
10.0,10,329.047235
10.0,10,329.056486
9.0,9,329.064613
9.0,9,329.072299
8.0,8,329.081096
8.0,8,329.088702
9.0,9,329.095481
10.0,10,329.106678
10.0,10,329.112779
10.0,10,329.1235
8.0,8,329.131016
9.0,9,329.139167
10.0,10,329.148903
9.0,9,329.157629
8.0,8,329.162245
9.0,9,329.170544
10.0,10,329.180274
10.0,10,329.189295
8.0,8,329.196371
10.0,10,329.207176
10.0,10,329.21389
10.0,10,329.223903
9.0,9,329.231008
10.0,10,329.238204
10.0,10,329.248148
9.0,9,329.255465
9.0,9,329.263528
9.0,9,329.273264
11.0,11,329.28087
10.0,10,329.290564
10.0,10,329.298414
10.0,10,329.308581
10.0,10,329.317649
9.0,9,329.328448
8.0,8,329.33465
9.0,9,329.342866
9.0,9,329.351675
9.0,9,329.358798
10.0,10,329.378827
9.0,9,329.391711
11.0,11,329.410515
9.0,9,329.422427
9.0,9,329.433156
8.0,8,329.443872
9.0,9,329.457161
9.0,9,329.467355
11.0,11,329.479839
9.0,9,329.488567
11.0,11,329.500024
11.0,11,329.510779
10.0,10,329.523298
9.0,9,329.533635
9.0,9,329.543443
11.0,11,329.55887
10.0,10,329.57148
9.0,9,329.581272
8.0,8,329.590345
8.0,8,329.601085
10.0,10,329.608747
9.0,9,329.619839
9.0,9,329.630539
10.0,10,329.640851
10.0,10,329.656318
12.0,12,329.668545
10.0,10,329.680173
11.0,11,329.692702
8.0,8,329.700434
9.0,9,329.709224
8.0,8,329.718165
10.0,10,329.731152
9.0,9,329.742471
10.0,10,329.755428
10.0,10,329.76403
8.0,8,329.771272
10.0,10,329.783248
10.0,10,329.793929
