#{"t_start": 1760168200.6809075, "env_id": "None"}
r,l,t
9.0,9,200.83403
10.0,10,200.841738
10.0,10,200.850054
11.0,11,200.857755
10.0,10,200.866517
9.0,9,200.874216
10.0,10,200.885095
10.0,10,200.891669
9.0,9,200.898803
8.0,8,200.904971
11.0,10,200.912828
10.0,10,200.920385
10.0,10,200.929817
8.0,8,200.936004
8.0,8,200.941724
10.0,10,200.947986
9.0,9,200.955571
10.0,10,200.961174
10.0,10,200.97082
8.0,8,200.975861
8.0,8,200.982415
10.0,10,200.989608
9.0,9,200.995655
9.0,9,201.002749
10.0,10,201.010494
10.0,10,201.018232
9.0,9,201.023807
9.0,9,201.029958
10.0,10,201.038776
10.0,10,201.045023
12.0,12,201.0537
9.0,9,201.059898
9.0,9,201.067144
9.0,9,201.074854
10.0,10,201.080746
9.0,9,201.087915
10.0,10,201.096166
9.0,9,201.103343
8.0,8,201.108909
8.0,8,201.116086
8.0,8,201.122245
9.0,9,201.132616
9.0,9,201.138424
10.0,10,201.14555
10.0,10,201.153206
9.0,9,201.160472
10.0,10,201.168165
9.0,9,201.174437
9.0,9,201.180484
9.0,9,201.188588
10.0,10,201.197695
9.0,9,201.203823
9.0,9,201.210721
11.0,11,201.219407
9.0,9,201.22511
10.0,10,201.234383
8.0,8,201.240704
8.0,8,201.246329
10.0,10,201.253027
10.0,10,201.26058
10.0,10,201.268192
9.0,9,201.276262
9.0,9,201.28231
10.0,10,201.288456
10.0,10,201.298027
9.0,9,201.304064
9.0,9,201.310629
8.0,8,201.316781
10.0,10,201.324486
10.0,10,201.330222
8.0,8,201.33639
9.0,9,201.347191
9.0,9,201.352884
9.0,9,201.359618
9.0,9,201.364771
10.0,10,201.374183
10.0,10,201.379799
10.0,10,201.388878
9.0,9,201.395149
9.0,9,201.401318
9.0,9,201.408606
9.0,9,201.415662
10.0,10,201.422214
10.0,10,201.429419
10.0,10,201.437895
9.0,9,201.445965
9.0,9,201.453185
9.0,9,201.459316
9.0,9,201.467027
10.0,10,201.475367
9.0,9,201.482427
10.0,10,201.490093
8.0,8,201.497771
10.0,10,201.504445
9.0,9,201.510575
9.0,9,201.51782
9.0,9,201.524019
9.0,9,201.530969
9.0,9,201.541061
8.0,8,201.549776
9.0,9,201.557843
9.0,9,201.564183
9.0,9,201.570236
10.0,10,201.578519
8.0,8,201.583675
10.0,10,201.591367
9.0,9,201.59816
10.0,10,201.607449
10.0,10,201.613158
10.0,10,201.62241
10.0,10,201.628454
10.0,10,201.637582
10.0,10,201.644632
8.0,8,201.652365
9.0,9,201.662892
9.0,9,201.669391
10.0,10,201.67611
10.0,10,201.685388
10.0,10,201.69245
9.0,9,201.701097
9.0,9,201.70731
9.0,9,201.712865
10.0,10,201.721523
8.0,8,201.72757
9.0,9,201.73362
9.0,9,201.739708
8.0,8,201.745742
8.0,8,201.751422
8.0,8,201.757594
10.0,10,201.766383
11.0,11,201.772658
10.0,10,201.780892
10.0,10,201.789078
8.0,8,201.79413
8.0,8,201.801001
10.0,10,201.811129
8.0,8,201.816752
10.0,10,201.822948
11.0,11,201.831996
8.0,8,201.837775
9.0,9,201.844734
9.0,9,201.852976
10.0,10,201.860186
10.0,10,201.869593
10.0,10,201.876323
9.0,9,201.882363
9.0,9,201.890921
10.0,10,201.897981
9.0,9,201.904661
9.0,9,201.912228
9.0,9,201.919781
8.0,8,201.925862
10.0,10,201.934696
9.0,9,201.943343
10.0,10,201.951412
9.0,9,201.956994
9.0,9,201.964811
8.0,8,201.971973
10.0,10,201.978527
9.0,9,201.984061
11.0,11,201.993354
10.0,10,202.003792
8.0,8,202.010221
9.0,9,202.016347
10.0,10,202.023557
9.0,9,202.032448
10.0,10,202.038838
9.0,9,202.044527
9.0,9,202.052237
10.0,10,202.060076
9.0,9,202.065905
10.0,10,202.074209
10.0,10,202.080394
10.0,10,202.08907
12.0,11,202.097691
8.0,8,202.103438
8.0,8,202.110683
10.0,10,202.116866
9.0,9,202.122472
10.0,10,202.130766
10.0,10,202.137375
9.0,9,202.144638
9.0,9,202.151864
8.0,8,202.157581
8.0,8,202.163728
9.0,9,202.170014
10.0,10,202.178667
10.0,10,202.184832
9.0,9,202.192121
9.0,9,202.201442
9.0,9,202.208687
10.0,10,202.215618
12.0,11,202.222865
10.0,10,202.231217
9.0,9,202.237501
9.0,9,202.243617
9.0,9,202.249692
8.0,8,202.256274
10.0,10,202.26433
8.0,8,202.269986
10.0,10,202.279172
9.0,9,202.287773
8.0,8,202.295327
8.0,8,202.30095
10.0,10,202.30819
10.0,10,202.316985
8.0,8,202.322524
9.0,9,202.330004
9.0,9,202.335716
8.0,8,202.342515
10.0,10,202.350741
9.0,9,202.357481
10.0,10,202.363372
9.0,9,202.372756
9.0,9,202.380467
14.0,13,202.390062
9.0,9,202.397145
11.0,11,202.405792
9.0,9,202.412849
11.0,11,202.420913
11.0,11,202.43026
9.0,9,202.437864
9.0,9,202.443913
10.0,10,202.453165
9.0,9,202.459217
10.0,10,202.470365
10.0,10,202.47793
9.0,9,202.484597
10.0,10,202.493161
8.0,8,202.497723
12.0,12,202.507267
10.0,10,202.514415
10.0,10,202.524004
8.0,8,202.530369
9.0,9,202.536415
10.0,10,202.545054
8.0,8,202.551101
9.0,9,202.557657
9.0,9,202.564744
10.0,10,202.573349
9.0,9,202.580903
10.0,10,202.58657
11.0,11,202.59799
10.0,10,202.607062
10.0,10,202.614372
10.0,10,202.623202
11.0,11,202.631056
9.0,9,202.642803
10.0,10,202.652889
8.0,8,202.660543
11.0,11,202.67104
10.0,10,202.678336
10.0,10,202.689293
11.0,11,202.700513
10.0,10,202.708076
10.0,10,202.717251
9.0,9,202.725767
10.0,10,202.734025
9.0,9,202.744113
8.0,8,202.749829
9.0,9,202.758731
10.0,10,202.767049
10.0,10,202.777437
10.0,10,202.783904
10.0,10,202.793828
11.0,11,202.80291
9.0,9,202.808956
9.0,9,202.817169
9.0,9,202.823805
9.0,9,202.833507
9.0,9,202.840729
10.0,10,202.846773
9.0,9,202.854339
10.0,10,202.86075
9.0,9,202.868304
10.0,10,202.87703
10.0,10,202.884343
9.0,9,202.893947
10.0,10,202.901165
10.0,10,202.911794
9.0,9,202.922842
10.0,10,202.932501
9.0,9,202.944644
9.0,9,202.955331
9.0,9,202.964593
10.0,10,202.974677
10.0,10,202.983968
9.0,9,202.992779
10.0,10,203.002899
9.0,9,203.012166
9.0,9,203.019735
10.0,10,203.031152
9.0,9,203.038982
10.0,9,203.046536
9.0,9,203.056934
9.0,9,203.064668
9.0,9,203.072549
10.0,10,203.081766
9.0,9,203.089577
10.0,10,203.096815
9.0,9,203.106095
10.0,10,203.111888
9.0,9,203.119207
10.0,10,203.129539
9.0,9,203.136105
9.0,9,203.143278
9.0,9,203.150589
9.0,9,203.158491
9.0,9,203.167274
10.0,10,203.175841
11.0,11,203.182409
10.0,10,203.191605
9.0,9,203.198892
8.0,8,203.205108
9.0,9,203.212399
9.0,9,203.220291
8.0,8,203.227818
10.0,10,203.234909
10.0,10,203.245199
8.0,8,203.252289
9.0,9,203.25861
8.0,8,203.265796
10.0,10,203.274658
9.0,9,203.283736
10.0,10,203.292683
10.0,10,203.303037
9.0,9,203.312272
10.0,10,203.318822
9.0,9,203.327942
10.0,10,203.334505
9.0,9,203.340118
9.0,9,203.349371
10.0,10,203.355086
10.0,10,203.365771
10.0,10,203.372431
9.0,9,203.378573
10.0,10,203.387558
9.0,9,203.394761
9.0,9,203.402062
10.0,10,203.409817
11.0,11,203.419404
9.0,9,203.425579
10.0,10,203.432633
10.0,10,203.439703
11.0,11,203.448326
9.0,9,203.45454
10.0,10,203.460253
10.0,9,203.469506
11.0,11,203.476389
10.0,10,203.485177
9.0,9,203.491343
10.0,10,203.499424
9.0,9,203.507704
9.0,9,203.516656
12.0,12,203.528414
9.0,9,203.536767
9.0,9,203.545039
8.0,8,203.551775
9.0,9,203.557473
10.0,10,203.564931
10.0,10,203.571703
10.0,10,203.579436
9.0,9,203.587448
10.0,10,203.595177
10.0,10,203.604543
10.0,10,203.615663
9.0,9,203.625864
9.0,9,203.638317
10.0,10,203.652757
9.0,9,203.661839
10.0,10,203.673487
10.0,10,203.683646
9.0,9,203.699858
9.0,9,203.711485
11.0,11,203.732019
9.0,9,203.74305
9.0,9,203.755115
10.0,10,203.775481
9.0,9,203.788524
9.0,9,203.801743
10.0,10,203.817048
10.0,10,203.827677
10.0,10,203.848291
9.0,9,203.862539
10.0,10,203.874601
9.0,9,203.891868
10.0,10,203.913878
10.0,10,203.935975
10.0,10,203.951005
9.0,9,203.963217
9.0,9,203.989578
8.0,8,204.005734
9.0,9,204.017591
9.0,9,204.030877
9.0,9,204.044878
9.0,9,204.06476
10.0,10,204.07824
9.0,9,204.090922
10.0,10,204.111422
10.0,10,204.124098
9.0,9,204.139063
10.0,10,204.160112
10.0,10,204.180034
10.0,10,204.205253
8.0,8,204.218879
9.0,9,204.233704
9.0,9,204.249355
9.0,9,204.259452
9.0,9,204.267063
10.0,10,204.280718
10.0,10,204.28981
9.0,9,204.298057
10.0,10,204.307372
10.0,10,204.316299
8.0,8,204.326951
9.0,9,204.337075
9.0,9,204.343502
10.0,10,204.350696
10.0,10,204.359549
9.0,9,204.365768
10.0,10,204.374256
9.0,9,204.381
10.0,10,204.393095
10.0,10,204.407875
10.0,10,204.414569
10.0,10,204.426495
9.0,9,204.434904
9.0,9,204.445818
10.0,10,204.459271
9.0,9,204.467541
9.0,9,204.474457
9.0,9,204.486701
10.0,10,204.492764
9.0,9,204.50004
10.0,10,204.509458
10.0,10,204.516757
10.0,10,204.546257
8.0,8,204.594847
10.0,10,204.619806
10.0,10,204.654158
9.0,9,204.671967
10.0,10,204.69858
9.0,9,204.712817
9.0,9,204.729342
9.0,9,204.744725
10.0,10,204.774208
8.0,8,204.784996
10.0,10,204.87328
10.0,10,204.886007
11.0,11,204.90844
8.0,8,204.917646
10.0,10,204.92636
9.0,9,204.935467
9.0,9,204.950072
8.0,8,204.960664
9.0,9,204.969268
9.0,9,204.976839
9.0,9,204.985806
11.0,11,204.995936
10.0,10,205.006069
10.0,10,205.014986
9.0,9,205.022689
10.0,10,205.034654
8.0,8,205.041871
9.0,9,205.049101
9.0,9,205.0564
9.0,9,205.065674
9.0,9,205.073798
12.0,12,205.083106
8.0,8,205.090437
11.0,11,205.100388
9.0,9,205.107498
9.0,9,205.117714
9.0,9,205.125511
8.0,8,205.132775
9.0,9,205.142015
10.0,10,205.150292
10.0,10,205.161211
9.0,9,205.1681
10.0,10,205.174848
10.0,10,205.185246
9.0,9,205.191442
10.0,10,205.201712
10.0,10,205.209623
9.0,9,205.216939
10.0,10,205.227665
9.0,9,205.236032
9.0,9,205.246949
10.0,10,205.260155
9.0,9,205.269418
10.0,10,205.28141
12.0,11,205.291116
9.0,9,205.302141
11.0,11,205.312238
9.0,9,205.323965
10.0,10,205.333652
9.0,9,205.340395
10.0,10,205.353896
10.0,10,205.362113
9.0,9,205.374535
13.0,13,205.390791
9.0,9,205.401773
9.0,9,205.410927
8.0,8,205.41821
9.0,9,205.433461
9.0,9,205.442221
8.0,8,205.450973
10.0,10,205.461078
9.0,9,205.476205
9.0,9,205.483814
9.0,9,205.492795
8.0,8,205.500577
10.0,10,205.51232
10.0,10,205.520899
9.0,9,205.530384
8.0,8,205.538014
9.0,9,205.549852
10.0,10,205.558669
9.0,9,205.566516
9.0,9,205.575588
10.0,10,205.585724
8.0,8,205.593312
10.0,10,205.603512
9.0,9,205.611237
9.0,9,205.620047
9.0,9,205.626269
9.0,9,205.635114
9.0,9,205.642823
10.0,10,205.651625
11.0,11,205.662435
10.0,10,205.671578
9.0,9,205.678509
11.0,11,205.688347
10.0,10,205.69725
10.0,10,205.707338
8.0,8,205.713404
9.0,9,205.719456
8.0,8,205.726585
9.0,9,205.734786
9.0,9,205.741026
9.0,9,205.74962
9.0,9,205.75575
10.0,10,205.762793
9.0,9,205.771876
9.0,9,205.778443
9.0,9,205.784487
9.0,9,205.790611
9.0,9,205.798735
9.0,9,205.805919
10.0,10,205.81212
10.0,10,205.820981
9.0,9,205.827313
10.0,10,205.83587
9.0,9,205.842032
10.0,10,205.849282
10.0,10,205.858499
9.0,9,205.865144
10.0,10,205.873921
9.0,9,205.879691
10.0,10,205.887355
10.0,10,205.894723
10.0,10,205.901831
9.0,9,205.909959
10.0,10,205.917058
9.0,9,205.924655
9.0,9,205.932806
9.0,9,205.939358
10.0,10,205.946469
9.0,9,205.955623
10.0,10,205.962853
10.0,10,205.972549
9.0,9,205.980239
10.0,10,205.988561
9.0,9,205.998036
9.0,9,206.005602
10.0,10,206.013272
10.0,10,206.023583
9.0,9,206.031812
8.0,8,206.038089
9.0,9,206.045867
12.0,12,206.057788
9.0,9,206.066652
10.0,10,206.074225
9.0,9,206.081274
10.0,10,206.093363
9.0,9,206.099413
9.0,9,206.105582
8.0,8,206.112881
9.0,9,206.122108
8.0,8,206.12789
10.0,10,206.135059
12.0,11,206.144222
10.0,10,206.151779
10.0,10,206.161129
10.0,10,206.168866
10.0,10,206.17717
10.0,10,206.183881
9.0,9,206.192301
10.0,10,206.199993
9.0,9,206.206281
10.0,10,206.214518
9.0,9,206.222537
9.0,9,206.229402
10.0,10,206.23847
8.0,8,206.245703
9.0,9,206.254071
10.0,10,206.263443
9.0,9,206.270801
9.0,9,206.277073
10.0,10,206.288039
10.0,10,206.2951
12.0,12,206.305305
11.0,10,206.317733
10.0,10,206.328491
9.0,9,206.336169
9.0,9,206.345491
9.0,9,206.353566
9.0,9,206.359839
10.0,10,206.369617
9.0,9,206.378532
8.0,8,206.384677
10.0,10,206.392922
9.0,9,206.401588
9.0,9,206.408837
9.0,9,206.414569
9.0,9,206.422373
10.0,10,206.431114
10.0,10,206.440116
9.0,9,206.450325
10.0,10,206.457108
11.0,11,206.467293
9.0,9,206.475013
10.0,10,206.484356
8.0,8,206.492738
9.0,9,206.499303
10.0,10,206.506872
10.0,10,206.516522
8.0,8,206.522584
10.0,10,206.529637
10.0,10,206.53791
8.0,8,206.543956
8.0,8,206.550003
9.0,9,206.556759
11.0,11,206.566756
11.0,11,206.577094
9.0,9,206.586382
10.0,10,206.593956
9.0,9,206.604443
10.0,10,206.614317
10.0,10,206.623661
10.0,10,206.630891
10.0,10,206.641713
10.0,10,206.651094
10.0,10,206.663256
9.0,9,206.671001
10.0,10,206.679689
8.0,8,206.687509
9.0,9,206.695275
11.0,11,206.704099
9.0,9,206.714481
9.0,9,206.720262
9.0,9,206.72835
10.0,9,206.735906
10.0,10,206.746136
9.0,9,206.75223
10.0,10,206.762227
8.0,8,206.769462
8.0,8,206.775197
10.0,10,206.782914
10.0,10,206.791289
10.0,10,206.798834
8.0,8,206.80488
10.0,10,206.814274
10.0,10,206.820518
10.0,10,206.829593
8.0,8,206.836763
9.0,9,206.84399
9.0,9,206.852805
10.0,10,206.861525
10.0,10,206.868612
9.0,9,206.876238
9.0,9,206.884431
9.0,9,206.891484
10.0,10,206.898767
11.0,11,206.906469
10.0,10,206.916992
9.0,9,206.924049
9.0,9,206.931369
8.0,8,206.93908
10.0,10,206.949607
11.0,11,206.955966
8.0,8,206.96167
10.0,10,206.97048
10.0,10,206.977786
10.0,10,206.988061
10.0,10,206.995358
9.0,9,207.003089
8.0,8,207.008863
10.0,10,207.015107
11.0,11,207.024394
8.0,8,207.029538
11.0,10,207.037287
9.0,9,207.046132
9.0,9,207.052796
9.0,9,207.058919
10.0,10,207.067482
11.0,11,207.073601
8.0,8,207.082083
9.0,9,207.089639
10.0,10,207.097351
9.0,9,207.10257
9.0,9,207.111352
9.0,9,207.117137
8.0,8,207.123362
9.0,9,207.129527
10.0,10,207.138835
10.0,10,207.146709
10.0,10,207.154528
10.0,10,207.162229
9.0,9,207.169071
10.0,10,207.176775
9.0,9,207.18351
9.0,9,207.18959
9.0,9,207.19715
10.0,10,207.202762
8.0,8,207.208931
9.0,9,207.216332
10.0,10,207.226559
10.0,10,207.232685
10.0,10,207.241898
10.0,10,207.248774
11.0,10,207.25783
9.0,9,207.263426
9.0,9,207.270578
9.0,9,207.278742
8.0,8,207.285043
10.0,10,207.290296
8.0,8,207.297846
8.0,8,207.30247
10.0,10,207.311278
10.0,10,207.317836
10.0,10,207.326095
9.0,9,207.330863
9.0,9,207.338103
10.0,10,207.34723
9.0,9,207.354413
10.0,10,207.360554
9.0,9,207.369385
10.0,10,207.379362
10.0,10,207.39345
10.0,10,207.404708
9.0,9,207.413651
9.0,9,207.426212
9.0,9,207.435537
9.0,9,207.442094
10.0,10,207.453238
8.0,8,207.459363
8.0,8,207.466679
9.0,9,207.474366
9.0,9,207.48164
11.0,10,207.493296
10.0,10,207.501011
13.0,12,207.512059
10.0,10,207.519375
8.0,8,207.526653
8.0,8,207.532785
9.0,9,207.541043
8.0,8,207.549108
8.0,8,207.55478
10.0,10,207.56097
11.0,11,207.569682
9.0,9,207.577434
10.0,10,207.587571
10.0,10,207.593749
10.0,10,207.604067
10.0,10,207.611176
10.0,10,207.621342
10.0,10,207.629053
10.0,10,207.641006
10.0,10,207.649231
9.0,9,207.657959
9.0,9,207.665774
8.0,8,207.671955
10.0,10,207.681656
11.0,11,207.690865
8.0,8,207.698078
9.0,9,207.704631
9.0,9,207.715812
10.0,10,207.723581
11.0,10,207.735049
9.0,9,207.744897
10.0,10,207.753667
8.0,8,207.760908
9.0,9,207.773378
10.0,10,207.781024
9.0,9,207.787074
9.0,9,207.796837
9.0,9,207.804154
9.0,9,207.811965
10.0,10,207.822206
10.0,10,207.831177
11.0,10,207.842182
9.0,9,207.850294
13.0,12,207.860603
9.0,9,207.86947
9.0,9,207.877618
9.0,9,207.886047
9.0,9,207.89345
9.0,9,207.899629
10.0,10,207.907516
9.0,9,207.9146
10.0,10,207.922693
10.0,10,207.930762
8.0,8,207.936405
9.0,9,207.94452
9.0,9,207.951668
9.0,9,207.959382
10.0,10,207.965586
9.0,9,207.971633
8.0,8,207.977324
9.0,9,207.984458
10.0,10,207.992138
9.0,9,208.004001
10.0,10,208.015168
9.0,9,208.022338
9.0,9,208.029641
10.0,10,208.037979
9.0,9,208.044083
12.0,11,208.052834
10.0,10,208.058048
9.0,9,208.067294
11.0,11,208.074173
8.0,8,208.079879
10.0,10,208.089304
9.0,9,208.094471
10.0,10,208.104114
9.0,9,208.110308
8.0,8,208.116383
10.0,10,208.123255
8.0,8,208.130983
10.0,10,208.140462
10.0,10,208.146608
10.0,10,208.156576
10.0,10,208.164203
8.0,8,208.170974
9.0,9,208.179557
8.0,8,208.185606
10.0,10,208.191769
10.0,10,208.200559
10.0,10,208.209116
10.0,10,208.216364
9.0,9,208.224081
10.0,10,208.229797
9.0,9,208.23758
8.0,8,208.243676
10.0,10,208.251831
9.0,9,208.259777
9.0,9,208.268645
9.0,9,208.274856
10.0,10,208.280568
10.0,10,208.289331
8.0,8,208.29656
9.0,9,208.302816
10.0,10,208.311545
9.0,9,208.317231
10.0,10,208.325027
10.0,10,208.334253
10.0,10,208.342708
10.0,10,208.350672
10.0,10,208.359204
8.0,8,208.363845
11.0,11,208.374286
9.0,9,208.380329
10.0,10,208.388906
9.0,9,208.395056
9.0,9,208.401405
10.0,10,208.410071
9.0,9,208.4168
10.0,10,208.425382
9.0,9,208.431935
10.0,10,208.438782
9.0,9,208.447398
10.0,10,208.454957
10.0,10,208.463913
10.0,10,208.472699
11.0,11,208.481383
10.0,10,208.487512
11.0,11,208.496917
8.0,8,208.502229
10.0,10,208.51105
9.0,9,208.51717
10.0,10,208.524894
9.0,9,208.53807
10.0,10,208.545125
10.0,10,208.554386
9.0,9,208.561651
9.0,9,208.567915
9.0,9,208.57555
9.0,9,208.584281
9.0,9,208.590007
10.0,10,208.596169
9.0,9,208.605396
8.0,8,208.609462
9.0,9,208.616895
9.0,9,208.623512
8.0,8,208.629238
10.0,10,208.638556
10.0,10,208.644706
10.0,10,208.653516
11.0,11,208.659691
9.0,9,208.668217
9.0,9,208.674405
10.0,10,208.680586
9.0,9,208.687872
12.0,12,208.695585
9.0,9,208.701856
10.0,10,208.709496
9.0,9,208.718091
9.0,9,208.725818
10.0,10,208.731655
8.0,8,208.73728
9.0,9,208.744964
9.0,9,208.750699
9.0,9,208.756837
9.0,9,208.763169
10.0,10,208.770518
10.0,10,208.776699
10.0,10,208.785526
8.0,8,208.79265
9.0,9,208.800195
10.0,10,208.807771
10.0,10,208.814843
10.0,10,208.822913
10.0,10,208.830601
12.0,12,208.839341
9.0,9,208.846614
9.0,9,208.854334
10.0,10,208.861584
8.0,8,208.867343
10.0,10,208.876492
10.0,10,208.882113
10.0,10,208.892425
9.0,9,208.899271
9.0,9,208.905388
10.0,10,208.912942
9.0,9,208.919524
9.0,9,208.925204
10.0,10,208.935972
9.0,9,208.941666
10.0,10,208.947849
9.0,9,208.95619
9.0,9,208.962962
10.0,10,208.969634
9.0,9,208.976876
9.0,9,208.984144
8.0,8,208.990322
10.0,10,208.997095
9.0,9,209.005302
9.0,9,209.009953
8.0,8,209.017196
10.0,10,209.023343
9.0,9,209.032099
10.0,10,209.039643
9.0,9,209.046345
9.0,9,209.054046
9.0,9,209.061297
9.0,9,209.067435
10.0,10,209.075604
9.0,9,209.082659
10.0,10,209.089206
8.0,8,209.095756
10.0,10,209.103417
10.0,10,209.110689
10.0,10,209.118412
10.0,10,209.12566
10.0,10,209.133559
10.0,10,209.141309
11.0,11,209.151543
10.0,10,209.160773
9.0,9,209.167332
8.0,8,209.172909
10.0,10,209.179089
10.0,10,209.187911
10.0,10,209.196
10.0,10,209.205203
10.0,10,209.211746
9.0,9,209.219343
10.0,10,209.226144
10.0,10,209.234771
10.0,10,209.24133
10.0,10,209.249533
11.0,10,209.255578
10.0,10,209.263286
9.0,9,209.269443
10.0,10,209.276559
9.0,9,209.284155
10.0,10,209.289807
10.0,10,209.298357
11.0,11,209.305843
11.0,11,209.313557
11.0,11,209.323665
9.0,9,209.329445
8.0,8,209.335614
10.0,10,209.344416
9.0,9,209.350583
9.0,9,209.356304
8.0,8,209.362619
10.0,10,209.371795
10.0,10,209.37897
9.0,9,209.383608
10.0,10,209.392467
9.0,9,209.398521
9.0,9,209.405164
10.0,10,209.412877
10.0,10,209.420095
9.0,9,209.429369
10.0,10,209.436536
9.0,9,209.442302
10.0,10,209.451184
10.0,10,209.459468
8.0,8,209.465005
9.0,9,209.473695
9.0,9,209.480873
8.0,8,209.486913
10.0,10,209.493547
9.0,9,209.503865
10.0,10,209.510026
9.0,9,209.517696
9.0,9,209.524974
8.0,8,209.532092
9.0,9,209.538263
9.0,9,209.543994
10.0,10,209.553282
11.0,10,209.560909
9.0,9,209.566581
12.0,12,209.575372
9.0,9,209.583061
9.0,9,209.591595
10.0,10,209.598194
12.0,11,209.606994
9.0,9,209.613151
9.0,9,209.622136
10.0,10,209.629478
10.0,10,209.638699
9.0,9,209.644741
10.0,10,209.651292
10.0,10,209.661997
10.0,10,209.669276
10.0,10,209.676827
10.0,10,209.685112
8.0,8,209.689819
9.0,9,209.697503
8.0,8,209.70279
9.0,9,209.708975
8.0,8,209.715714
8.0,8,209.721459
10.0,10,209.728545
10.0,10,209.73529
10.0,10,209.743019
10.0,10,209.754019
9.0,9,209.75967
8.0,8,209.766287
8.0,8,209.771334
8.0,8,209.777381
10.0,10,209.784591
11.0,11,209.791143
8.0,8,209.796712
10.0,10,209.805956
9.0,9,209.811667
8.0,8,209.817836
9.0,9,209.82512
10.0,10,209.833845
9.0,9,209.841554
9.0,9,209.847983
11.0,10,209.856287
10.0,10,209.861902
10.0,10,209.871212
9.0,9,209.877387
10.0,10,209.886737
10.0,10,209.894298
8.0,8,209.900073
10.0,10,209.90885
9.0,9,209.915009
9.0,9,209.922198
8.0,8,209.928755
10.0,10,209.937854
9.0,9,209.944061
9.0,9,209.949935
9.0,9,209.956721
8.0,8,209.963286
9.0,9,209.971447
10.0,10,209.979726
10.0,10,209.989115
11.0,11,209.997651
9.0,9,210.00745
8.0,8,210.014271
9.0,9,210.021686
10.0,10,210.028935
10.0,10,210.041067
11.0,11,210.052032
9.0,9,210.059176
9.0,9,210.06674
9.0,9,210.075314
8.0,8,210.082483
8.0,8,210.088662
10.0,10,210.099238
10.0,10,210.10581
9.0,9,210.114384
10.0,10,210.12056
10.0,10,210.128576
8.0,8,210.134856
10.0,10,210.14393
9.0,9,210.150559
11.0,11,210.159561
9.0,9,210.166817
10.0,10,210.175559
10.0,10,210.18349
9.0,9,210.190226
9.0,9,210.198075
9.0,9,210.205635
10.0,10,210.215462
9.0,9,210.222653
8.0,8,210.2299
10.0,10,210.237178
8.0,8,210.243904
10.0,10,210.253649
9.0,9,210.259391
9.0,9,210.266467
9.0,9,210.275698
9.0,9,210.282324
10.0,10,210.291412
9.0,9,210.300179
9.0,9,210.307503
11.0,11,210.315858
10.0,10,210.322414
10.0,10,210.331651
10.0,10,210.338789
10.0,10,210.347368
13.0,12,210.355669
8.0,8,210.361858
9.0,9,210.367579
11.0,11,210.375294
10.0,10,210.384804
10.0,10,210.393878
10.0,10,210.400498
10.0,10,210.409075
10.0,10,210.416891
9.0,9,210.424476
10.0,10,210.433784
8.0,8,210.441551
9.0,9,210.448926
9.0,9,210.454973
10.0,10,210.464594
8.0,8,210.471147
9.0,9,210.479045
10.0,10,210.488133
10.0,10,210.494507
11.0,11,210.503845
8.0,8,210.509424
10.0,10,210.524872
9.0,9,210.548409
9.0,9,210.574212
9.0,9,210.594834
10.0,10,210.607108
10.0,10,210.615192
11.0,11,210.631791
10.0,10,210.639553
9.0,9,210.650173
10.0,10,210.657783
11.0,11,210.666384
10.0,10,210.672957
10.0,10,210.680205
10.0,10,210.688115
10.0,10,210.696951
9.0,9,210.703185
11.0,11,210.712775
8.0,8,210.718991
11.0,11,210.727599
10.0,10,210.733807
10.0,10,210.74459
9.0,9,210.750776
9.0,9,210.758091
10.0,10,210.766879
9.0,9,210.773118
9.0,9,210.779169
8.0,8,210.785866
10.0,10,210.793604
9.0,9,210.800906
11.0,11,210.809789
9.0,9,210.815834
9.0,9,210.823136
12.0,12,210.833554
9.0,9,210.840847
10.0,10,210.852056
9.0,9,210.860867
9.0,9,210.868147
9.0,9,210.876519
11.0,11,210.884488
10.0,10,210.894953
10.0,10,210.902189
9.0,9,210.912638
10.0,10,210.920213
10.0,10,210.928805
10.0,10,210.934447
10.0,10,210.944888
9.0,9,210.951451
11.0,11,210.960649
11.0,11,210.969926
9.0,9,210.97791
10.0,10,210.985489
8.0,8,210.990032
9.0,9,210.998011
9.0,9,211.005295
10.0,10,211.013143
9.0,9,211.020884
9.0,9,211.031283
8.0,8,211.037132
9.0,9,211.044571
9.0,9,211.051631
10.0,10,211.059324
9.0,9,211.066614
9.0,9,211.074973
10.0,10,211.084064
8.0,8,211.091178
10.0,10,211.0991
9.0,9,211.104255
8.0,8,211.11166
9.0,9,211.119983
8.0,8,211.126191
10.0,10,211.133481
9.0,9,211.141908
9.0,9,211.151812
10.0,10,211.158385
10.0,10,211.166526
10.0,10,211.174229
10.0,10,211.183958
9.0,9,211.190001
9.0,9,211.197119
11.0,11,211.207515
10.0,10,211.213582
9.0,9,211.223983
9.0,9,211.230172
10.0,10,211.238164
10.0,10,211.246336
9.0,9,211.253398
10.0,10,211.262636
9.0,9,211.269905
9.0,9,211.276659
9.0,9,211.282349
10.0,10,211.291229
10.0,10,211.297393
8.0,8,211.303452
10.0,9,211.311841
9.0,9,211.319158
9.0,9,211.325344
10.0,9,211.331532
10.0,10,211.341001
9.0,9,211.348556
10.0,10,211.358218
9.0,9,211.365305
10.0,10,211.372409
9.0,9,211.381097
12.0,12,211.391812
10.0,10,211.399551
10.0,10,211.408736
10.0,10,211.415561
8.0,8,211.421725
10.0,10,211.430309
9.0,9,211.437668
