#{"t_start": 1760168200.6778426, "env_id": "None"}
r,l,t
9.0,9,22.360947
10.0,10,22.370235
9.0,9,22.379467
8.0,8,22.385565
10.0,10,22.392307
9.0,9,22.400058
8.0,8,22.407344
9.0,9,22.415757
9.0,9,22.422379
9.0,9,22.427995
10.0,10,22.437306
10.0,10,22.444874
10.0,10,22.45708
10.0,10,22.467477
10.0,10,22.478061
9.0,9,22.488391
10.0,10,22.496132
10.0,10,22.508411
10.0,10,22.51812
10.0,10,22.528327
9.0,9,22.537515
10.0,10,22.548029
9.0,9,22.554653
9.0,9,22.562828
10.0,10,22.581705
10.0,10,22.591097
10.0,10,22.600405
10.0,10,22.607734
10.0,10,22.616116
9.0,9,22.622861
9.0,9,22.628444
9.0,9,22.634604
10.0,10,22.644716
10.0,10,22.6521
10.0,10,22.662394
11.0,11,22.67174
9.0,9,22.681396
12.0,12,22.692337
10.0,10,22.702169
8.0,8,22.70922
11.0,11,22.719006
10.0,10,22.728249
12.0,12,22.741803
10.0,10,22.752299
9.0,9,22.761377
9.0,9,22.770022
10.0,10,22.78054
9.0,9,22.785638
10.0,10,22.794715
10.0,10,22.80189
9.0,9,22.81124
9.0,9,22.818835
10.0,10,22.825395
10.0,10,22.835871
10.0,10,22.843605
9.0,9,22.854006
10.0,10,22.861207
9.0,9,22.869214
12.0,12,22.879462
9.0,9,22.88778
10.0,10,22.896526
8.0,8,22.903216
9.0,9,22.910478
9.0,9,22.918881
10.0,10,22.925076
8.0,8,22.931286
11.0,11,22.946109
9.0,9,22.953897
8.0,8,22.961246
8.0,8,22.967007
10.0,10,22.978028
10.0,10,22.985957
10.0,10,22.995656
10.0,10,23.001818
9.0,9,23.011193
9.0,9,23.034031
8.0,8,23.047903
9.0,9,23.062533
10.0,10,23.069861
9.0,9,23.083988
9.0,9,23.090032
9.0,9,23.094623
9.0,9,23.103609
10.0,10,23.110852
9.0,9,23.117105
8.0,8,23.125927
10.0,10,23.135074
8.0,8,23.142161
11.0,11,23.149252
9.0,9,23.158428
10.0,10,23.165581
8.0,8,23.172695
11.0,11,23.184083
10.0,10,23.191815
9.0,9,23.202127
8.0,8,23.210104
9.0,9,23.218914
9.0,9,23.226184
9.0,9,23.233522
11.0,11,23.24554
10.0,10,23.255125
10.0,10,23.260993
9.0,9,23.268718
9.0,9,23.277552
10.0,10,23.284254
9.0,9,23.291486
10.0,10,23.301871
9.0,9,23.310229
9.0,9,23.318345
9.0,9,23.326652
9.0,9,23.334361
9.0,9,23.342695
10.0,10,23.351423
11.0,11,23.363421
10.0,10,23.376366
10.0,10,23.386209
9.0,9,23.399405
9.0,9,23.409125
11.0,11,23.419612
10.0,10,23.42891
8.0,8,23.439311
10.0,10,23.452289
8.0,8,23.463148
10.0,10,23.472332
8.0,8,23.48227
10.0,10,23.492857
9.0,9,23.50531
9.0,9,23.519595
10.0,10,23.532978
10.0,10,23.540977
10.0,10,23.5511
10.0,10,23.559264
10.0,10,23.56632
9.0,9,23.572973
9.0,9,23.579115
8.0,8,23.585268
8.0,8,23.591044
9.0,9,23.598733
10.0,10,23.608169
11.0,11,23.61623
10.0,10,23.621768
10.0,10,23.629471
10.0,10,23.635145
10.0,10,23.642481
9.0,9,23.649813
10.0,10,23.655997
8.0,8,23.663745
8.0,8,23.670737
8.0,8,23.67679
9.0,9,23.684493
8.0,8,23.690524
9.0,9,23.697694
9.0,9,23.703495
10.0,10,23.711259
10.0,10,23.716977
9.0,9,23.724091
10.0,10,23.73215
10.0,10,23.739404
11.0,11,23.749554
11.0,11,23.761188
9.0,9,23.767734
11.0,11,23.776931
10.0,10,23.784029
10.0,10,23.792875
9.0,9,23.799073
10.0,10,23.80913
9.0,9,23.815298
9.0,9,23.82147
10.0,10,23.831843
10.0,10,23.838212
8.0,8,23.845431
8.0,8,23.853165
8.0,8,23.859417
10.0,10,23.867124
10.0,10,23.873818
10.0,10,23.882561
10.0,10,23.88883
10.0,10,23.899438
9.0,9,23.905726
8.0,8,23.910358
9.0,9,23.916536
10.0,10,23.926933
8.0,8,23.93357
9.0,9,23.939826
10.0,10,23.947385
8.0,8,23.953667
10.0,10,23.962918
11.0,11,23.971854
9.0,9,23.977901
11.0,11,23.991483
9.0,9,24.000784
11.0,11,24.011143
10.0,10,24.018421
10.0,10,24.029313
10.0,10,24.03743
9.0,9,24.045134
9.0,9,24.054446
10.0,10,24.061721
9.0,9,24.067966
11.0,11,24.074717
8.0,8,24.08246
9.0,9,24.089725
9.0,9,24.099595
9.0,9,24.106212
10.0,10,24.11429
10.0,10,24.123903
9.0,9,24.13098
10.0,10,24.139591
8.0,8,24.147364
10.0,10,24.153126
10.0,10,24.164674
10.0,10,24.172322
9.0,9,24.179897
9.0,9,24.192169
10.0,10,24.200542
10.0,10,24.209755
10.0,10,24.216835
9.0,9,24.22397
10.0,10,24.23558
10.0,10,24.242116
9.0,9,24.249752
12.0,12,24.258448
9.0,9,24.265042
10.0,10,24.272084
10.0,10,24.28028
9.0,9,24.285307
10.0,10,24.294005
10.0,10,24.300575
11.0,11,24.30661
9.0,9,24.312719
9.0,9,24.317331
10.0,10,24.325972
10.0,10,24.332687
10.0,10,24.342335
10.0,10,24.34888
10.0,10,24.359042
10.0,10,24.367359
8.0,8,24.374404
10.0,10,24.382558
12.0,12,24.391107
9.0,9,24.397546
11.0,11,24.405179
10.0,10,24.411896
10.0,10,24.42058
12.0,12,24.429383
10.0,10,24.435619
11.0,11,24.444293
10.0,10,24.451676
10.0,10,24.457817
9.0,9,24.464507
10.0,10,24.472141
10.0,10,24.479483
10.0,10,24.486659
9.0,9,24.493933
9.0,9,24.500124
9.0,9,24.507303
8.0,8,24.51294
8.0,8,24.51904
10.0,10,24.524709
8.0,8,24.53145
10.0,10,24.539581
10.0,10,24.54671
11.0,11,24.556685
9.0,9,24.564384
11.0,11,24.57314
9.0,9,24.579287
10.0,10,24.586528
10.0,10,24.593316
10.0,10,24.601518
10.0,10,24.607724
9.0,9,24.614995
11.0,11,24.627381
10.0,10,24.635517
11.0,11,24.642071
11.0,11,24.650214
9.0,9,24.657276
10.0,10,24.666887
10.0,10,24.673431
10.0,10,24.683645
8.0,8,24.689795
10.0,10,24.696077
10.0,10,24.704783
10.0,10,24.710974
8.0,8,24.716504
10.0,10,24.725812
8.0,8,24.731428
9.0,9,24.737537
10.0,10,24.746171
10.0,10,24.752268
9.0,9,24.75854
9.0,9,24.765604
8.0,8,24.77164
9.0,9,24.777241
9.0,9,24.783367
10.0,10,24.79217
9.0,9,24.798297
10.0,10,24.803877
9.0,9,24.813082
9.0,9,24.820164
10.0,10,24.825726
10.0,10,24.832413
8.0,8,24.838455
9.0,9,24.845006
9.0,9,24.852102
9.0,9,24.859861
11.0,11,24.867098
8.0,8,24.873249
10.0,10,24.882096
10.0,10,24.888231
11.0,11,24.896577
9.0,9,24.90367
9.0,9,24.910858
10.0,10,24.916499
9.0,9,24.92108
8.0,8,24.926296
10.0,10,24.934342
9.0,9,24.940367
10.0,10,24.947619
9.0,9,24.953653
9.0,9,24.960224
9.0,9,24.966313
10.0,10,24.975074
9.0,9,24.979698
10.0,10,24.988497
9.0,9,24.993563
10.0,10,24.998145
8.0,8,25.003804
9.0,9,25.011456
11.0,11,25.017581
10.0,10,25.026467
10.0,10,25.033014
10.0,10,25.039064
8.0,8,25.045184
9.0,9,25.050338
9.0,9,25.056064
9.0,9,25.063169
10.0,10,25.070358
8.0,8,25.076488
9.0,9,25.082601
10.0,10,25.090979
9.0,9,25.097578
10.0,10,25.104705
9.0,9,25.111825
8.0,8,25.117896
10.0,10,25.123588
8.0,8,25.13027
9.0,9,25.138489
9.0,9,25.144153
9.0,9,25.150371
9.0,9,25.157459
8.0,8,25.16352
9.0,9,25.171069
9.0,9,25.177632
10.0,10,25.183242
9.0,9,25.191614
10.0,10,25.198272
10.0,10,25.206527
10.0,10,25.21217
8.0,8,25.219267
10.0,10,25.226476
8.0,8,25.232098
10.0,10,25.23936
9.0,9,25.245534
10.0,10,25.254992
9.0,9,25.262085
10.0,10,25.270256
10.0,10,25.277949
8.0,8,25.282551
9.0,9,25.287383
9.0,9,25.29403
9.0,9,25.300744
11.0,11,25.309534
8.0,8,25.315211
9.0,9,25.321687
10.0,10,25.328819
10.0,10,25.335965
8.0,8,25.342141
9.0,9,25.349389
11.0,11,25.35972
10.0,10,25.36605
10.0,10,25.373317
10.0,10,25.380568
9.0,9,25.388895
8.0,8,25.393442
10.0,10,25.39961
8.0,8,25.405755
9.0,9,25.412991
10.0,10,25.421255
9.0,9,25.426341
9.0,9,25.431971
10.0,10,25.440728
10.0,10,25.448388
10.0,10,25.456627
10.0,10,25.463174
10.0,10,25.471721
10.0,10,25.477844
10.0,10,25.485598
8.0,8,25.491631
14.0,14,25.500262
8.0,8,25.50596
10.0,10,25.513614
10.0,10,25.521314
8.0,8,25.526886
9.0,9,25.534479
10.0,10,25.540517
9.0,9,25.547063
9.0,9,25.55454
9.0,9,25.560684
9.0,9,25.56639
9.0,9,25.572541
9.0,9,25.580761
11.0,11,25.587436
11.0,11,25.596487
9.0,9,25.602124
9.0,9,25.610934
9.0,9,25.617359
10.0,10,25.622517
10.0,10,25.632208
8.0,8,25.638247
8.0,8,25.643876
10.0,10,25.650327
9.0,9,25.657871
10.0,10,25.664011
9.0,9,25.670148
10.0,10,25.678958
10.0,10,25.685647
10.0,10,25.693798
9.0,9,25.699929
9.0,9,25.704602
10.0,10,25.713815
8.0,8,25.719657
10.0,10,25.724856
10.0,10,25.733567
8.0,8,25.74077
10.0,10,25.746827
10.0,10,25.755017
10.0,10,25.761162
10.0,10,25.769931
11.0,11,25.779126
11.0,11,25.785093
9.0,9,25.792746
8.0,8,25.798418
9.0,9,25.804536
11.0,11,25.812763
9.0,9,25.819324
10.0,10,25.825855
10.0,10,25.831917
10.0,10,25.838055
10.0,10,25.845279
9.0,9,25.851242
9.0,9,25.857396
10.0,10,25.865589
9.0,9,25.871734
8.0,8,25.877457
10.0,10,25.886697
10.0,10,25.89243
10.0,10,25.901639
9.0,9,25.907319
8.0,8,25.913488
10.0,10,25.919196
9.0,9,25.928032
10.0,10,25.934199
10.0,10,25.943003
9.0,9,25.948784
10.0,10,25.955831
9.0,9,25.963487
9.0,9,25.970172
8.0,8,25.975323
10.0,10,25.981051
9.0,9,25.988781
9.0,9,25.995993
9.0,9,26.000598
10.0,10,26.009395
10.0,10,26.016137
10.0,10,26.024187
10.0,10,26.031734
11.0,11,26.038429
9.0,9,26.045671
9.0,9,26.051771
8.0,8,26.05781
9.0,9,26.065407
9.0,9,26.070987
10.0,10,26.077118
9.0,9,26.085857
9.0,9,26.091991
10.0,10,26.099218
9.0,9,26.106908
9.0,9,26.113183
9.0,9,26.118258
10.0,10,26.127998
10.0,10,26.134554
12.0,12,26.143106
12.0,12,26.150672
8.0,8,26.156706
8.0,8,26.162819
10.0,10,26.170507
10.0,10,26.177715
11.0,11,26.186409
10.0,10,26.192043
8.0,8,26.198173
9.0,9,26.206925
8.0,8,26.213119
9.0,9,26.219149
10.0,10,26.225811
9.0,9,26.233484
10.0,10,26.239146
8.0,8,26.245932
11.0,11,26.253653
9.0,9,26.259756
9.0,9,26.265918
8.0,8,26.271592
10.0,10,26.280418
9.0,9,26.286663
9.0,9,26.292202
9.0,9,26.300873
9.0,9,26.305412
9.0,9,26.312652
11.0,11,26.321262
9.0,9,26.327795
10.0,10,26.336411
9.0,9,26.342953
9.0,9,26.348984
10.0,10,26.356132
9.0,9,26.363343
9.0,9,26.369477
8.0,8,26.375428
10.0,10,26.382549
9.0,9,26.388689
9.0,9,26.395948
11.0,11,26.40361
9.0,9,26.410388
8.0,8,26.416456
10.0,10,26.424509
10.0,10,26.430114
9.0,9,26.437198
8.0,8,26.442837
8.0,8,26.448891
11.0,11,26.457471
9.0,9,26.463645
10.0,10,26.472317
10.0,10,26.479415
9.0,9,26.48696
9.0,9,26.493064
9.0,9,26.499214
9.0,9,26.504942
9.0,9,26.51272
10.0,10,26.518302
8.0,8,26.524574
9.0,9,26.530645
10.0,10,26.538713
9.0,9,26.545289
10.0,10,26.553507
10.0,10,26.560559
10.0,10,26.568176
10.0,10,26.575226
11.0,11,26.583542
9.0,9,26.589623
8.0,8,26.595331
9.0,9,26.601496
10.0,10,26.609865
10.0,10,26.615933
9.0,9,26.625509
10.0,10,26.632619
10.0,10,26.643508
10.0,10,26.650715
8.0,8,26.658031
10.0,10,26.667311
11.0,11,26.674962
9.0,9,26.682556
10.0,10,26.689938
9.0,9,26.69557
11.0,11,26.705734
10.0,10,26.713073
9.0,9,26.721908
10.0,10,26.728078
10.0,10,26.736397
9.0,9,26.742646
10.0,10,26.751459
9.0,9,26.757627
10.0,10,26.763731
10.0,10,26.771629
9.0,9,26.778702
9.0,9,26.784743
9.0,9,26.793458
10.0,10,26.799164
9.0,9,26.805402
9.0,9,26.81468
8.0,8,26.820414
10.0,10,26.826109
10.0,10,26.83537
9.0,9,26.841944
11.0,11,26.851021
8.0,8,26.857143
10.0,10,26.86381
9.0,9,26.870356
9.0,9,26.878712
9.0,9,26.884912
9.0,9,26.890979
11.0,11,26.899708
9.0,9,26.905975
10.0,10,26.912702
9.0,9,26.920485
10.0,10,26.929807
10.0,10,26.943583
9.0,9,26.953819
9.0,9,26.962499
9.0,9,26.976079
8.0,8,26.985521
10.0,10,26.992803
9.0,9,27.000561
9.0,9,27.010503
9.0,9,27.019313
9.0,9,27.028648
10.0,10,27.040896
11.0,11,27.047967
9.0,9,27.057894
10.0,10,27.065574
9.0,9,27.073832
9.0,9,27.082907
9.0,9,27.088514
11.0,11,27.097612
9.0,9,27.102451
10.0,10,27.109275
9.0,9,27.119403
8.0,8,27.126653
9.0,9,27.132895
9.0,9,27.141678
10.0,10,27.150874
8.0,8,27.156922
8.0,8,27.163019
9.0,9,27.169857
10.0,10,27.177446
9.0,9,27.186581
8.0,8,27.194295
9.0,9,27.20095
9.0,9,27.208716
10.0,10,27.218298
9.0,9,27.224891
10.0,10,27.231975
10.0,10,27.243971
9.0,9,27.251699
10.0,10,27.263278
10.0,10,27.272223
9.0,9,27.281131
9.0,9,27.290501
9.0,9,27.299581
10.0,10,27.308866
8.0,8,27.317013
11.0,11,27.331156
9.0,9,27.340478
10.0,10,27.354247
10.0,10,27.362015
8.0,8,27.368842
10.0,10,27.379599
9.0,9,27.388866
9.0,9,27.399047
9.0,9,27.40872
8.0,8,27.416051
8.0,8,27.424823
9.0,9,27.434179
9.0,9,27.443263
10.0,10,27.455465
8.0,8,27.462669
10.0,10,27.470762
9.0,9,27.481112
10.0,10,27.492836
11.0,11,27.503767
9.0,9,27.514158
9.0,9,27.522647
10.0,10,27.535707
10.0,10,27.545954
10.0,10,27.556662
8.0,8,27.562206
9.0,9,27.569585
9.0,9,27.577906
10.0,10,27.587008
11.0,11,27.595278
10.0,10,27.604642
9.0,9,27.613724
10.0,10,27.624545
8.0,8,27.63195
9.0,9,27.640799
11.0,11,27.651646
9.0,9,27.657825
8.0,8,27.66666
10.0,10,27.674227
9.0,9,27.684364
9.0,9,27.690411
10.0,10,27.699128
9.0,9,27.707917
10.0,10,27.715173
10.0,10,27.724442
9.0,9,27.730904
10.0,10,27.738035
10.0,10,27.746841
10.0,10,27.753029
8.0,8,27.760803
8.0,8,27.768318
10.0,10,27.778651
9.0,9,27.784811
10.0,10,27.793108
10.0,10,27.799319
11.0,11,27.80908
11.0,11,27.818405
10.0,10,27.824121
8.0,8,27.831385
9.0,9,27.8371
9.0,9,27.84481
9.0,9,27.852251
10.0,10,27.857823
9.0,9,27.867729
10.0,10,27.872973
10.0,10,27.882222
8.0,8,27.887935
9.0,9,27.894196
10.0,10,27.900891
8.0,8,27.908472
10.0,10,27.917144
10.0,10,27.924237
9.0,9,27.93263
9.0,9,27.9399
10.0,10,27.963491
9.0,9,28.010859
10.0,10,28.023244
10.0,10,28.042713
9.0,9,28.05078
10.0,10,28.05652
11.0,11,28.065347
9.0,9,28.07296
10.0,10,28.083287
11.0,11,28.093771
10.0,10,28.102117
9.0,9,28.10883
9.0,9,28.11874
10.0,10,28.126401
10.0,10,28.135587
9.0,9,28.142668
9.0,9,28.149883
9.0,9,28.156065
10.0,10,28.165382
9.0,9,28.171014
10.0,10,28.180994
8.0,8,28.186128
11.0,11,28.194484
10.0,10,28.202645
10.0,10,28.20819
9.0,9,28.216951
9.0,9,28.223752
9.0,9,28.22993
9.0,9,28.235967
8.0,8,28.242678
9.0,9,28.250782
9.0,9,28.257534
9.0,9,28.263591
8.0,8,28.269672
9.0,9,28.277452
9.0,9,28.285009
9.0,9,28.292226
10.0,10,28.300445
9.0,9,28.309167
11.0,11,28.315354
11.0,11,28.326031
9.0,9,28.333225
10.0,10,28.343967
10.0,10,28.350518
10.0,10,28.359259
10.0,10,28.365303
9.0,9,28.37392
8.0,8,28.380059
11.0,11,28.387953
8.0,8,28.394173
9.0,9,28.40407
9.0,9,28.412376
9.0,9,28.420095
10.0,10,28.429265
10.0,10,28.439372
10.0,10,28.449999
10.0,10,28.459359
10.0,10,28.470198
10.0,10,28.479531
10.0,10,28.491073
9.0,9,28.497195
10.0,10,28.504751
10.0,10,28.513245
10.0,10,28.520329
8.0,8,28.526602
8.0,8,28.532773
9.0,9,28.541091
9.0,9,28.550434
10.0,10,28.563567
9.0,9,28.57446
9.0,9,28.580676
10.0,10,28.589004
10.0,10,28.605884
8.0,8,28.61363
10.0,10,28.621474
10.0,10,28.631551
9.0,9,28.640254
10.0,10,28.650119
9.0,9,28.657602
9.0,9,28.665321
10.0,10,28.675507
10.0,10,28.685139
9.0,9,28.693249
9.0,9,28.70518
9.0,9,28.714011
9.0,9,28.721868
10.0,10,28.733163
9.0,9,28.742478
8.0,8,28.751346
9.0,9,28.758217
8.0,8,28.764308
10.0,10,28.775108
9.0,9,28.780852
10.0,10,28.787082
10.0,10,28.797856
9.0,9,28.805037
9.0,9,28.81226
11.0,11,28.824293
9.0,9,28.83159
10.0,10,28.840278
9.0,9,28.846402
10.0,10,28.855312
9.0,9,28.863673
10.0,10,28.869229
9.0,9,28.877891
9.0,9,28.885236
9.0,9,28.891144
10.0,10,28.8987
10.0,10,28.904401
9.0,9,28.911531
8.0,8,28.918078
10.0,10,28.926245
9.0,9,28.932563
9.0,9,28.939692
9.0,9,28.947842
9.0,9,28.953941
10.0,10,28.960985
10.0,10,28.969891
8.0,8,28.976061
10.0,10,28.983465
10.0,10,28.991112
11.0,11,28.999913
9.0,9,29.006089
8.0,8,29.012806
11.0,11,29.021095
11.0,11,29.028378
9.0,9,29.035626
10.0,10,29.043333
10.0,10,29.052174
9.0,9,29.058762
10.0,10,29.064353
9.0,9,29.072015
8.0,8,29.077239
9.0,9,29.08458
10.0,10,29.090659
10.0,10,29.099389
11.0,11,29.107447
10.0,10,29.115225
9.0,9,29.121826
11.0,11,29.128957
9.0,9,29.136081
8.0,8,29.141812
10.0,10,29.150704
10.0,10,29.156402
11.0,11,29.165666
9.0,9,29.171905
9.0,9,29.180708
9.0,9,29.185916
9.0,9,29.191628
9.0,9,29.197867
12.0,12,29.20668
10.0,10,29.215373
12.0,12,29.224143
9.0,9,29.230292
9.0,9,29.23602
10.0,10,29.246708
9.0,9,29.252698
10.0,10,29.261376
10.0,10,29.267087
9.0,9,29.274264
8.0,8,29.280601
10.0,10,29.289208
9.0,9,29.294914
9.0,9,29.301067
10.0,10,29.308809
9.0,9,29.316636
12.0,12,29.32702
10.0,10,29.334726
10.0,10,29.341978
10.0,10,29.350477
9.0,9,29.357012
9.0,9,29.364154
9.0,9,29.370333
9.0,9,29.378206
9.0,9,29.383867
8.0,8,29.389541
10.0,10,29.395696
8.0,8,29.401386
9.0,9,29.410148
10.0,10,29.416567
9.0,9,29.422783
10.0,10,29.431456
9.0,9,29.437177
11.0,11,29.447086
9.0,9,29.45415
10.0,10,29.464812
9.0,9,29.470501
10.0,10,29.476678
10.0,10,29.485136
9.0,9,29.491683
9.0,9,29.497249
9.0,9,29.504478
9.0,9,29.510663
10.0,10,29.516669
10.0,10,29.523787
9.0,9,29.53005
9.0,9,29.537346
9.0,9,29.545646
9.0,9,29.552232
9.0,9,29.556874
8.0,8,29.564164
9.0,9,29.57033
10.0,10,29.580732
9.0,9,29.586775
9.0,9,29.593309
9.0,9,29.601882
9.0,9,29.609463
8.0,8,29.616663
10.0,10,29.622794
11.0,11,29.632669
8.0,8,29.639366
8.0,8,29.645582
10.0,10,29.653759
8.0,8,29.660515
9.0,9,29.666677
9.0,9,29.673886
9.0,9,29.680617
10.0,10,29.689894
10.0,10,29.695622
9.0,9,29.704536
9.0,9,29.712036
10.0,10,29.719262
9.0,9,29.72938
10.0,10,29.735555
9.0,9,29.741757
9.0,9,29.750432
10.0,10,29.758201
12.0,12,29.76901
9.0,9,29.776108
10.0,10,29.786201
10.0,10,29.792337
9.0,9,29.802692
10.0,10,29.810873
10.0,10,29.820466
9.0,9,29.826643
8.0,8,29.83346
12.0,12,29.841784
8.0,8,29.848036
9.0,9,29.853752
10.0,10,29.861447
10.0,10,29.867633
10.0,10,29.876962
9.0,9,29.882904
9.0,9,29.890449
8.0,8,29.896646
9.0,9,29.901836
10.0,10,29.90961
10.0,10,29.91683
10.0,10,29.924547
8.0,8,29.930272
9.0,9,29.934884
10.0,10,29.944757
9.0,9,29.951309
10.0,10,29.95736
9.0,9,29.965557
9.0,9,29.972331
8.0,8,29.977475
9.0,9,29.984807
10.0,10,29.992069
9.0,9,29.998264
9.0,9,30.005408
10.0,10,30.013527
9.0,9,30.020771
9.0,9,30.026509
10.0,10,30.03788
10.0,10,30.044619
10.0,10,30.053676
10.0,10,30.060141
10.0,10,30.068955
9.0,9,30.077057
10.0,10,30.08434
9.0,9,30.092062
9.0,9,30.098223
9.0,9,30.106059
9.0,9,30.111602
10.0,10,30.120574
9.0,9,30.128319
8.0,8,30.134905
8.0,8,30.142234
10.0,10,30.151086
9.0,9,30.156787
9.0,9,30.165559
9.0,9,30.172322
10.0,10,30.180418
10.0,10,30.186963
9.0,9,30.196571
9.0,9,30.204443
10.0,10,30.210138
9.0,9,30.219384
9.0,9,30.226658
10.0,10,30.234408
9.0,9,30.242777
11.0,11,30.252379
10.0,10,30.26105
10.0,10,30.268282
10.0,10,30.278797
10.0,10,30.287488
10.0,10,30.297798
9.0,9,30.304632
9.0,9,30.310756
8.0,8,30.316928
10.0,10,30.327702
9.0,9,30.335069
9.0,9,30.341796
10.0,10,30.352528
8.0,8,30.359329
9.0,9,30.367717
10.0,10,30.377064
9.0,9,30.400095
9.0,9,30.415285
9.0,9,30.427094
9.0,9,30.448321
9.0,9,30.459694
9.0,9,30.468762
10.0,10,30.480076
10.0,10,30.48936
11.0,11,30.498159
9.0,9,30.504481
9.0,9,30.512364
9.0,9,30.521616
8.0,8,30.528876
9.0,9,30.535902
10.0,10,30.543004
9.0,9,30.550314
10.0,10,30.558178
9.0,9,30.565421
11.0,11,30.576729
9.0,9,30.584456
9.0,9,30.599062
9.0,9,30.607307
9.0,9,30.613502
9.0,9,30.620824
10.0,10,30.631714
11.0,11,30.643636
10.0,10,30.651265
10.0,10,30.660861
10.0,10,30.667736
11.0,11,30.67734
9.0,9,30.684447
11.0,11,30.694683
10.0,10,30.701927
9.0,9,30.711023
10.0,10,30.719992
8.0,8,30.726845
10.0,10,30.737743
10.0,10,30.750731
10.0,10,30.765617
9.0,9,30.773174
8.0,8,30.781988
9.0,9,30.790601
10.0,10,30.79873
9.0,9,30.808034
8.0,8,30.823879
8.0,8,30.839229
9.0,9,30.846537
9.0,9,30.854856
11.0,11,30.863497
9.0,9,30.870027
10.0,10,30.878948
8.0,8,30.884725
10.0,10,30.890908
8.0,8,30.898322
8.0,8,30.904402
10.0,10,30.914187
9.0,9,30.920399
9.0,9,30.927208
10.0,10,30.935487
10.0,10,30.941073
10.0,10,30.951918
9.0,9,30.959068
10.0,10,30.9677
9.0,9,30.974952
10.0,10,30.982038
9.0,9,30.989353
9.0,9,30.996155
10.0,10,31.003839
9.0,9,31.012196
10.0,10,31.019478
10.0,10,31.029611
10.0,10,31.03797
10.0,10,31.047317
9.0,9,31.054616
8.0,8,31.063558
10.0,10,31.071423
10.0,10,31.080017
9.0,9,31.087125
11.0,11,31.096189
9.0,9,31.102828
9.0,9,31.108884
11.0,11,31.117535
9.0,9,31.123685
8.0,8,31.1291
8.0,8,31.136813
10.0,10,31.145679
9.0,9,31.154418
11.0,11,31.164329
9.0,9,31.170896
8.0,8,31.176459
10.0,10,31.186379
9.0,9,31.194349
10.0,10,31.201572
10.0,10,31.210233
10.0,10,31.217923
9.0,9,31.228419
10.0,10,31.234689
8.0,8,31.241329
10.0,10,31.249068
10.0,10,31.256421
9.0,9,31.263742
9.0,9,31.271368
10.0,10,31.278935
10.0,10,31.286105
10.0,10,31.29294
8.0,8,31.301358
9.0,9,31.306984
10.0,10,31.31555
10.0,10,31.323245
10.0,10,31.332072
10.0,10,31.339628
11.0,11,31.349274
10.0,10,31.357038
10.0,10,31.364704
10.0,10,31.372773
8.0,8,31.37835
9.0,9,31.386077
9.0,9,31.393503
13.0,13,31.40512
10.0,10,31.413965
8.0,8,31.422849
10.0,10,31.431145
9.0,9,31.4419
10.0,10,31.449653
8.0,8,31.458584
10.0,10,31.484293
10.0,10,31.515344
9.0,9,31.550705
10.0,10,31.563901
10.0,10,31.578298
8.0,8,31.5925
10.0,10,31.604095
9.0,9,31.610235
9.0,9,31.616446
8.0,8,31.623806
12.0,12,31.63398
8.0,8,31.64105
8.0,8,31.647241
11.0,11,31.657222
9.0,9,31.663275
9.0,9,31.672435
9.0,9,31.678484
10.0,10,31.68511
10.0,10,31.69386
10.0,10,31.701051
9.0,9,31.708805
11.0,11,31.71651
10.0,10,31.726437
9.0,9,31.732592
10.0,10,31.739924
9.0,9,31.74612
10.0,10,31.754556
10.0,10,31.762114
10.0,10,31.770981
9.0,9,31.77871
9.0,9,31.787939
9.0,9,31.794573
8.0,8,31.802957
10.0,10,31.812284
9.0,9,31.81803
10.0,10,31.824749
10.0,10,31.835766
10.0,10,31.844053
9.0,9,31.854429
9.0,9,31.86057
11.0,11,31.869828
9.0,9,31.876999
12.0,12,31.886923
9.0,9,31.895602
8.0,8,31.901792
10.0,10,31.911057
9.0,9,31.917107
9.0,9,31.924257
9.0,9,31.930817
10.0,10,31.939393
10.0,10,31.945564
13.0,13,31.95692
12.0,12,31.965309
9.0,9,31.973047
10.0,10,31.979102
9.0,9,31.988708
10.0,10,31.99904
9.0,9,32.00788
10.0,10,32.020633
11.0,11,32.035636
9.0,9,32.044724
10.0,10,32.056337
10.0,10,32.068161
9.0,9,32.076387
10.0,10,32.085695
12.0,12,32.096266
10.0,10,32.103492
9.0,9,32.109257
10.0,10,32.119743
10.0,10,32.126871
9.0,9,32.135939
9.0,9,32.144679
8.0,8,32.153051
8.0,8,32.160205
9.0,9,32.167772
9.0,9,32.175678
8.0,8,32.182391
10.0,10,32.19272
9.0,9,32.200811
9.0,9,32.208248
8.0,8,32.215988
10.0,10,32.22526
10.0,10,32.235257
8.0,8,32.242836
10.0,10,32.253208
10.0,10,32.261323
9.0,9,32.270823
9.0,9,32.277024
10.0,10,32.286533
8.0,8,32.292194
10.0,10,32.303988
9.0,9,32.311278
10.0,10,32.320624
10.0,10,32.327483
10.0,10,32.335217
10.0,10,32.34242
12.0,12,32.351798
9.0,9,32.357414
10.0,10,32.36783
9.0,9,32.374255
9.0,9,32.381092
10.0,10,32.389561
10.0,10,32.395331
10.0,10,32.404641
10.0,10,32.413555
8.0,8,32.420143
11.0,11,32.430057
10.0,10,32.439363
10.0,10,32.447997
10.0,10,32.456606
9.0,9,32.462736
10.0,10,32.468904
10.0,10,32.477591
10.0,10,32.48499
9.0,9,32.493744
